thr,lut
127.104,6.52E+05
254.72,6.57E+05
381.44,6.75E+05
508.16,6.76E+05
762.88,6.88E+05
1017.6,6.99E+05
1523.2,9.19E+05
2035.2,9.41E+05
3046.4,1.38E+06
4070.4,1.43E+06
6105.6,1.54E+06
8140.8,1.67E+06
12211.2,1.93E+06
16256,2.23E+06
24448,2.93E+06
32512,4.75E+06
48768,4.98E+06
65152,7.84E+06
73216,8.04E+06
97664,9.37E+06
130560,1.58E+07
145920,1.60E+07
195840,1.93E+07
293120,3.48E+07
390400,4.26E+07
