thr,lut
127.104,4.59E+05
254.72,4.82E+05
381.44,4.97E+05
508.16,4.99E+05
762.88,5.29E+05
1017.6,5.58E+05
1523.2,7.79E+05
2035.2,8.37E+05
3046.4,1.28E+06
4070.4,1.39E+06
4582.4,1.50E+06
6105.6,1.50E+06
8140.8,1.60E+06
12211.2,1.83E+06
16256,2.07E+06
24448,2.59E+06
32512,4.04E+06
48768,4.26E+06
65152,6.54E+06
73216,6.64E+06
97664,7.59E+06
130560,1.22E+07
145920,1.24E+07
195840,1.42E+07
293120,2.38E+07
390400,2.70E+07
586240,3.73E+07
780800,4.36E+07
