N,Tpred,Tmean,Tlo,Thi100.0,1015.4795036946196,448.0,431.2,460.0
278.0,1016.7409026289882,453.2,438.2,464.6
774.0,1017.4831252998661,458.6,445.8,469.4
2154.0,1017.9223890019828,463.6,452.2,474.2
5995.0,1018.1837848294974,470.0,459.2,479.8
16681.0,1018.3397466080861,474.0,463.4,483.6
46416.0,1018.4329978870267,477.4,466.2,486.8
129155.0,1018.4888110146494,479.8,470.2,487.6
359381.0,1018.5222381035705,481.4,472.2,489.2
1.0e6,1018.5422656469416,483.0,473.8,491.0
