N,Tpred,Tmean,Tlo,Thi100.0,1236.527672622048,642.4,541.6,826.7999999999998
278.0,1237.7890715564167,555.0,542.4,565.4
774.0,1238.5312942272944,557.8,547.0,567.6
2154.0,1238.970557929411,562.0,552.2,571.8
5995.0,1239.2319537569258,566.2,555.8,577.0
16681.0,1239.3879155355146,571.8,559.6,583.8
46416.0,1239.4811668144548,577.8,565.4,589.4
129155.0,1239.5369799420778,582.4,570.0,593.8
359381.0,1239.570407030999,586.2,575.8,596.2
1.0e6,1239.5904345743697,590.2,579.8,600.6
