1
1.096930342
1.106120283
1.175944629
1.264764434
1.296128891
1.338518875
1.344245977
1.362705593
1.369427221
1.372046427
1.379257603
1.411254784
1.446750813
1.479249544
1.556476255
2.939149543
2.964700305
2.99691611
3.031668816
3.099318063
3.108300525
3.177859093
3.254797734
3.29468597
3.405408082
3.477612862
3.705337179
3.760919217
3.807125269
3.889866459
4.068100214
40.12023142
42.29855219
42.92294476
42.99879457
44.01923209
46.1980437
47.20903665
53.21525029
