a d ratio
0.275	0.255	3.48276154
0.275	0.505	2.360782162
0.275	0.755	1.968977663
0.275	1.005	1.888830767
0.3	0.26	2.435535271
0.3	0.51	1.582285783
0.3	0.76	1.253425667
0.3	1.01	1.11187129
0.325	0.265	2.074024428
0.325	0.515	1.357090288
0.325	0.765	1.400169019
0.325	1.015	1.314931676
0.35	0.27	3.48276154
0.35	0.52	2.660782162
0.35	0.77	2.888977663
0.35	1.02	1.908830767
0.525	0.255	2.605535271
0.525	0.505	2.292285783
0.525	0.755	1.813425667
0.525	1.005	1.93187129
0.55	0.26	2.844024428
0.55	0.51	2.317090288
0.55	0.76	1.600169019
0.55	1.01	2.538830767
0.575	0.265	2.234931676
0.575	0.515	3.48276154
0.575	0.765	2.620782162
0.575	1.015	2.188977663
0.6	0.27	2.028830767
0.6	0.52	2.565535271
0.6	0.77	1.682285783
0.6	1.02	1.913425667
0.775	0.255	1.83187129
0.775	0.505	2.674024428
0.775	0.755	2.147090288
0.775	1.005	2.170169019
0.8	0.26	2.738830767
0.8	0.51	2.144931676
0.8	0.76	3.48276154
0.8	1.01	3.320782162
0.825	0.265	2.898977663
0.825	0.515	2.208830767
0.825	0.765	3.305535271
0.825	1.015	1.762285783
0.85	0.27	1.613425667
0.85	0.52	1.97187129
0.85	0.77	2.604024428
0.85	1.02	1.617090288
1.025	0.255	1.400169019
1.025	0.505	2.708830767
1.025	0.755	1.474931676
1.025	1.005	3.48276154
1.05	0.26	2.980782162
1.05	0.51	2.508977663
1.05	0.76	2.008830767
1.05	1.01	3.265535271
1.075	0.265	2.442285783
1.075	0.515	1.683425667
1.075	0.765	1.51187129
1.075	1.015	2.324024428
1.1	0.27	2.357090288
1.1	0.52	2.400169019
1.1	0.77	2.148830767
1.1	1.02	2.174931676
