1	1.0285467766698208e-07	1.638032321885193e-07	2.822366300878757e-06	3.963567781545442e-05	1.4039857502257e-05	0.00029376124981222215	2.147685480623019e-06	2.5676101336315644e-05
2	7.69758681107039e-08	1.216306475436528e-07	1.45692741003566e-06	2.1381654176326703e-05	1.9267264806169634e-05	0.0003690443597978842	1.6948068435196585e-06	2.2634167544118624e-05
3	2.2079531541388684e-07	3.5622108074428107e-07	4.869357096048328e-06	4.177739630843515e-05	7.441010825425398e-06	9.974849081945964e-05	6.058144865517594e-07	1.139746283667526e-05
4	1.5889822327964873e-07	2.552226751425131e-07	2.2865432389650907e-06	2.1292254761108045e-05	6.438662746987378e-06	0.0001293574489374767	1.3623493855103174e-06	1.8173107653166895e-05
5	7.327664002232103e-08	1.156086377714617e-07	1.1106482747306472e-06	1.4792958145450764e-05	2.0277092705988003e-05	0.0003810676744558262	1.338794784948853e-06	1.7519018288541362e-05
6	1.4675224805177324e-07	2.3540599547162325e-07	2.2675997020973534e-06	1.810038798265006e-05	8.10540520939114e-06	0.0001673282532506646	1.514131057847651e-06	1.9377662507061504e-05
7	1.883070047306955e-07	3.032079190899939e-07	2.728107623565102e-06	2.651310440855328e-05	1.4410335745543209e-06	3.0566163726086594e-05	7.904961360979866e-07	1.4508756165871215e-05
8	1.653939274363693e-07	2.658211205078081e-07	2.3565138509737193e-06	2.4108471067722753e-05	5.474515865562492e-06	0.00010838532225804836	1.1918797435746279e-06	1.67382533284555e-05
9	7.05130170125403e-08	1.1111147341229223e-07	9.053411235309759e-07	9.582690888721156e-06	2.109172602540329e-05	0.00039042615914615766	1.052320358332494e-06	1.3301674036911137e-05
10	2.0727526729781318e-07	3.341593283176018e-07	3.469368059480131e-06	2.0686872888580188e-05	3.2698181478774773e-06	4.338627240817427e-05	1.1802597415432472e-06	1.776079969301723e-05
11	3.2967040909220736e-08	4.963106240740823e-08	3.436318831366534e-06	2.1758417583453317e-05	6.29755795483584e-05	0.0005566280839140989	6.701297534042119e-06	5.243235218627401e-05
12	3.1568828912749516e-08	4.779971821528711e-08	3.7468992183019287e-06	2.9070100508551007e-05	6.940463220202882e-05	0.0006175705001557398	1.8977741252770777e-06	1.9436566631279554e-05
13	4.602909201782411e-08	7.12658656886296e-08	5.466979495299801e-06	5.912706331282351e-05	1.5937737997430362e-05	0.00019137391618420435	2.276652542948651e-06	1.4824315024393592e-05
14	3.809194881854684e-08	5.779764436020616e-08	2.711817715885191e-06	2.8760304713463452e-05	2.9179021382199518e-05	0.0002529294900952915	1.960964448542191e-06	3.0975364454609125e-05
15	3.1429207993670616e-08	4.765843768609485e-08	3.7329391692297708e-06	3.0444981137670046e-05	6.957698143550916e-05	0.0006200543268203706	1.660057797442605e-06	2.25542268178784e-05
16	3.677809437033839e-08	5.562398801637418e-08	2.555500358443649e-06	2.3921567123125723e-05	3.785900828693908e-05	0.00033133038551202363	1.987135197117436e-06	1.6996389497668068e-05
17	4.163616326676025e-08	6.37660957256989e-08	3.791627222817385e-06	4.356429534821398e-05	7.548687751210483e-06	5.92513395920604e-05	4.5032480957226e-06	6.190435409663817e-05
18	3.883305407777884e-08	5.9035344253065045e-08	2.881494582445655e-06	3.17758877239855e-05	2.440358891158816e-05	0.00020952993177874806	2.849555163817776e-06	4.2056855247566796e-05
19	3.133537190008885e-08	4.7573734828460904e-08	3.7157989650868226e-06	3.155250385520923e-05	6.956276289661515e-05	0.0006207263256637066	2.001307429547419e-06	2.715064464762025e-05
20	4.4148822126988897e-08	6.804760842832971e-08	4.7483456001401104e-06	5.327522097633261e-05	7.031966920341716e-06	9.906623525078199e-05	2.3098087035773794e-06	3.676029399170693e-05
21	7.102657757039798e-09	1.1428180544086284e-08	1.0185600176403989e-05	0.00020084052081897086	1.647124769959159e-05	0.00027762862538241315	4.4581636751000347e-07	8.393389860402556e-06
22	5.659168287138424e-09	9.05380829951939e-09	8.787680067760382e-06	0.00017851386670285325	3.696616940982842e-05	0.0006627474632200978	1.0848034577026614e-06	1.8987607894667234e-05
23	1.3659431213660369e-08	2.221683835373926e-08	2.2311227965212893e-05	0.00037496405540773085	2.0912660937367094e-06	3.66331400245768e-05	8.299795898931279e-07	1.2266669798760332e-05
24	1.0218866153175017e-08	1.655552971741691e-08	3.3521967248226933e-06	5.7020664487447054e-05	9.755539166187253e-06	0.00016580292214689316	2.7629680952085493e-07	2.910895708048952e-06
25	5.4520092856968795e-09	8.713170887619816e-09	8.333467717166019e-06	0.00017021916214818221	4.0259284762016087e-05	0.000727415423058036	8.576504009411299e-07	1.4210581093625246e-05
26	9.543773118307393e-09	1.5444693529541257e-08	5.672637090903924e-06	0.00010707674523588802	6.498394540121535e-06	0.0001156356466873868	2.362141534012807e-07	4.101217196524338e-06
27	1.1853459026627443e-08	1.9245194757636362e-08	7.887964035298319e-06	0.00012650207734669932	1.1389384211336287e-05	0.00018394435552780458	1.667152766552275e-07	2.021935523831947e-06
28	1.0579901733703852e-08	1.7149600769631986e-08	2.5701196267122637e-06	3.249300478700751e-05	1.0896554387003217e-05	0.00018240059850759303	2.949623282532501e-07	2.7814726949600075e-06
29	5.29700751067064e-09	8.458328197776925e-09	7.953218259509062e-06	0.00016315549513510512	4.277605407260507e-05	0.000777360740718414	5.839965238596655e-07	8.527481523574023e-06
30	1.2907839312057526e-08	2.098013309029086e-08	1.577596874163512e-05	0.00026469600080159704	7.4257244354104244e-06	0.00011869375065504117	7.590162149991562e-07	8.666350361346406e-06
31	1.9073855368920997e-08	3.1802033336440127e-08	5.59032516956022e-06	9.082483343208269e-05	5.639787779301532e-06	5.750715073918759e-05	2.766802480362511e-06	2.732254866226968e-05
32	9.653768783494788e-09	1.666838834009418e-08	6.7595340983956254e-06	0.00010807941897526605	2.076775126324738e-06	4.9530528095559824e-05	1.7353955394508622e-06	1.6985353208507826e-05
33	7.080857388620192e-08	1.1362221676730367e-07	5.898871042967792e-06	7.874320905562329e-05	8.816193894479479e-06	9.888191068138958e-05	7.086074357753543e-07	1.4430963382594862e-05
34	4.33719032945297e-08	7.022313191790689e-08	5.751350840930417e-06	5.6242269158553e-05	3.951163592058109e-06	9.105564396884398e-05	1.1111759435250663e-06	2.1416475379783687e-05
35	8.796594111203049e-09	1.517146626771982e-08	6.637704404069905e-06	0.00010578599518915959	2.7168813365476257e-06	6.21864853603027e-05	1.755114816505092e-06	1.6997616000389278e-05
36	3.801867764608097e-08	6.17584800075398e-08	4.471153948381639e-06	3.62556932063709e-05	4.704716820620518e-06	8.835610333029566e-05	1.4101766832233938e-06	1.5003989497717587e-05
37	5.638796615039836e-08	9.080916306961918e-08	7.90367618172113e-06	9.754976839821505e-05	5.509687295368019e-06	9.81937302477303e-05	1.4159665776708036e-06	2.8029341559099745e-05
38	4.624164573991523e-08	7.476134438539805e-08	6.422531255010884e-06	6.799000230499427e-05	3.845803199724887e-06	9.253371583781467e-05	1.3436719178368262e-06	2.6344765041586526e-05
39	8.330482252717553e-09	1.4287834925649649e-08	6.483903742566349e-06	0.0001030981703473628	3.5981863520058917e-06	7.37957134176598e-05	1.818530471647467e-06	1.748190090048838e-05
40	6.480429087816842e-08	1.0412303022663785e-07	7.434992763452862e-06	9.723710601834806e-05	7.650978187260138e-06	0.00010054324606529973	7.860035799260312e-07	1.6664685436876123e-05
41	1.3228828075144047e-08	2.1183501818578036e-08	5.303732642306448e-06	8.199425088968938e-05	1.4903857276540974e-05	0.00016695202513957155	2.153179298881518e-06	2.022397815857045e-05
42	1.828070172749077e-08	2.8217281538770957e-08	6.9471942286050974e-06	0.0001009460750779008	1.0932753555992392e-05	0.00011149442225015013	1.136990789910387e-06	1.1179323635128373e-05
43	2.718541938765849e-08	4.4002256424194015e-08	9.696795882414677e-06	0.00012179038057859984	1.1904794039085597e-05	0.00011526839398142987	3.7106805072996476e-07	7.340912694546767e-06
44	1.3574360982043764e-08	2.3216114436772358e-08	6.938582707785197e-06	6.845494798154932e-05	7.224699789183667e-06	0.00013189427460107682	1.4591228734027491e-06	2.333214732805104e-05
45	1.9128337699554607e-08	2.944778861173361e-08	6.8685372007194e-06	9.89330063346596e-05	9.722942916033277e-06	9.749405413675141e-05	1.2264843353203725e-06	1.2070641078376589e-05
46	1.192199053119541e-08	2.0587617926587475e-08	5.093702456133527e-06	4.2439909985114345e-05	9.774324993011479e-06	0.00014833507142460208	1.8677877430256408e-06	2.0178053584249917e-05
47	1.9420195614038966e-08	3.216078468754244e-08	1.0258717542164299e-05	0.0001207203760297327	5.4039565866381454e-06	0.00010025426568072669	9.384749131794092e-07	1.9124656540622346e-05
48	1.469068639574515e-08	2.494117156506213e-08	7.877552154850526e-06	8.248775365386281e-05	5.983133368454798e-06	0.00012305667533253327	1.3954873963944044e-06	2.508111068495958e-05
49	1.9776773635871296e-08	3.03946550126852e-08	6.74058600452487e-06	9.646090148927041e-05	8.696269960279687e-06	8.592866318485432e-05	1.3576384662591823e-06	1.3466115335787363e-05
50	2.3864255900670597e-08	3.89325403368936e-08	1.058944675226815e-05	0.00013057479193793428	9.092150927129678e-06	0.00010158487565502522	5.259966692395262e-07	7.981924959327239e-06
51	1.1052529423775212e-07	1.7639964386092055e-07	3.0167404620929927e-06	3.0557448286165444e-05	1.3057812121432002e-05	0.0003075760401388162	2.2082100246958992e-06	3.053798036786121e-05
52	8.473987689651553e-08	1.3424396419673388e-07	2.165944983999646e-06	2.3835317164193303e-05	1.4972162154750387e-05	0.0003304025185932542	9.847552718367563e-07	1.2147954764316274e-05
53	2.2816198585960863e-07	3.689134885721945e-07	3.148609668713725e-06	2.9762749573336588e-05	9.973479958843347e-06	0.00012040727558749311	4.5134431252510843e-07	7.880576167728695e-06
54	1.664001508112188e-07	2.678269572869338e-07	3.2178926234401905e-06	3.692443223498243e-05	7.849325830555545e-06	0.00018305509052545245	5.783728020156959e-07	1.1368024942020058e-05
55	8.105314678770335e-08	1.2822210435307642e-07	2.2182434650264408e-06	2.7674109264241694e-05	1.5353094595139658e-05	0.0003325769899187598	7.944571775429992e-07	9.465006737772797e-06
56	1.5428610430094558e-07	2.4800144613812185e-07	3.1711335400083315e-06	3.1230444035963906e-05	9.428319298621345e-06	0.00021944815575756143	7.858278226590507e-07	9.883477871102501e-06
57	1.957397811894359e-07	3.1584638424788607e-07	3.41445720136925e-06	4.8353107740800964e-05	2.8211106927943896e-06	7.832186587141128e-05	1.3781102493186203e-06	2.1021440861581932e-05
58	1.7287965458654328e-07	2.7843149716062594e-07	3.268926425834507e-06	4.049779664236848e-05	6.855277250334187e-06	0.00016155981665232595	6.129561837432875e-07	1.2913844098106351e-05
59	7.829828617243552e-08	1.2372382995872723e-07	2.354331663308839e-06	3.226721379461296e-05	1.5671083829299662e-05	0.0003341495860255162	8.810990708054454e-07	1.2001280972927342e-05
60	2.1466835573103524e-07	3.468275691487061e-07	3.2716586160956946e-06	4.178983515313518e-05	4.940130998727701e-06	5.853162013234824e-05	1.2687479081521453e-06	2.0068752328858054e-05
61	1.6347724830269586e-08	2.7591735544771693e-08	5.577700786110255e-06	9.008361989045973e-05	6.871888531794344e-06	7.227289497321724e-05	2.7607781178485547e-06	2.70348579465574e-05
62	9.228459825881998e-09	1.5834160306438964e-08	6.815543272253642e-06	0.00010782768242031042	2.2831053300638712e-06	3.89743133678761e-05	1.7121675657393842e-06	1.670920109923577e-05
63	6.422657625398469e-08	1.0309142206683769e-07	6.493174611397462e-06	8.580044143136115e-05	9.294783568579041e-06	0.00010121039290773303	6.826403141185246e-07	1.3911664683138952e-05
64	3.8567196811478945e-08	6.263263976155565e-08	5.987326095213324e-06	5.854582309045047e-05	4.352845052682445e-06	9.722126524856168e-05	1.1776176290840734e-06	2.2148082560319867e-05
