0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,2
3,0,0,0,0,0,0,0,0,0,1,3
4,0,0,0,0,0,0,0,0,0,1,4
5,0,0,0,0,0,0,0,0,0,1,5
6,0,0,0,0,0,0,0,0,1,2,6
7,0,0,0,0,0,0,0,0,1,2,7
8,0,0,0,0,0,0,0,0,1,3,8
9,0,0,0,0,0,0,0,0,1,3,9
10,0,0,0,0,0,0,0,0,1,3,10
11,0,0,0,0,0,0,0,1,1,3,11
12,0,0,0,0,0,0,0,1,2,4,12
13,0,0,0,0,0,0,0,1,2,4,13
14,0,0,0,0,0,0,0,1,2,4,14
15,0,0,0,0,0,0,0,1,2,5,15
16,0,0,0,0,0,0,0,1,2,5,16
17,0,0,0,0,0,0,1,1,3,6,17
18,0,0,0,0,0,0,1,2,3,6,18
19,0,0,0,0,0,0,1,2,3,6,19
20,1,1,1,1,1,1,1,2,3,7,20
21,0,0,0,0,0,1,1,2,4,7,21
22,1,1,1,1,1,1,1,2,4,8,22
23,2,0,0,0,1,1,1,2,4,8,23
24,1,1,1,1,1,1,1,2,4,8,24
25,2,0,0,1,1,1,2,2,4,8,25
26,3,1,1,1,1,1,2,3,4,9,26
27,2,0,1,1,1,1,2,3,5,9,27
28,3,1,1,1,1,1,2,3,5,10,28
29,4,1,1,1,1,1,2,3,5,10,29
30,3,1,1,1,1,1,2,3,5,10,30
31,4,1,1,1,1,1,2,3,6,11,31
32,5,1,1,1,1,1,2,3,6,11,32
33,3,1,1,1,1,1,2,3,6,11,33
34,4,1,1,1,1,2,2,3,6,12,34
35,5,1,1,1,1,2,2,4,6,12,35
36,6,1,1,1,1,2,3,4,6,12,36
37,5,1,1,1,1,2,3,4,7,13,37
38,6,1,1,1,1,2,3,4,7,13,38
39,7,1,1,1,1,2,3,4,7,14,39
40,6,1,1,1,1,2,3,4,7,14,40
41,7,1,1,1,1,2,3,5,7,14,41
42,8,1,1,1,1,2,3,4,7,14,42
43,6,1,1,1,1,2,3,5,7,15,43
44,7,2,2,2,2,2,3,5,8,15,44
45,8,2,2,2,2,3,3,5,8,15,45
46,9,1,1,1,2,3,4,5,8,16,46
47,8,2,2,2,2,3,4,5,8,16,47
48,9,2,2,2,2,3,4,6,9,17,48
49,10,1,1,2,2,3,4,6,9,17,49
50,9,2,2,2,2,3,4,6,9,17,50
51,10,2,2,2,2,3,4,6,9,18,51
52,11,1,2,2,2,3,4,6,10,18,52
53,10,2,2,2,2,3,4,6,10,18,53
54,11,2,2,2,2,3,4,6,9,18,54
55,12,2,2,2,2,3,4,6,10,19,55
56,10,2,2,2,2,3,4,6,10,19,56
57,11,2,2,2,2,3,4,6,10,20,57
58,12,2,2,2,2,3,4,6,10,20,58
59,13,2,2,2,3,3,5,7,11,20,59
60,12,2,2,2,3,3,5,7,11,21,60
61,13,2,2,2,3,4,5,7,11,21,61
62,14,2,2,2,3,4,5,7,11,21,62
63,13,2,2,2,3,4,5,7,11,22,63
64,14,2,2,2,3,4,5,7,11,22,64
65,15,2,2,2,3,4,5,7,12,23,65
66,14,2,2,2,3,4,5,8,12,23,66
67,15,2,2,2,3,4,5,8,12,23,67
68,16,2,2,2,3,4,6,8,12,23,68
69,15,2,2,2,3,4,5,7,13,24,69
70,16,2,2,2,3,4,6,8,13,24,70
71,17,2,2,2,3,4,6,8,13,25,71
72,16,3,3,3,3,4,6,8,13,25,72
73,17,3,3,3,4,4,6,9,13,25,73
74,18,3,3,3,4,5,6,9,13,26,74
75,16,2,2,3,4,5,6,9,14,26,75
76,17,3,3,3,4,5,6,9,14,26,76
77,18,3,3,3,4,5,6,9,14,27,77
78,19,3,3,3,4,5,6,9,14,27,78
79,19,2,3,3,4,5,7,9,14,27,79
80,20,3,3,3,4,5,7,9,15,28,80
81,18,3,3,3,4,5,7,9,15,28,81
82,19,3,3,3,4,5,6,9,15,28,82
83,20,3,3,3,4,5,7,10,15,29,83
84,21,3,3,3,4,5,7,10,15,29,84
85,21,3,3,3,4,5,7,10,16,29,85
86,22,3,3,3,4,5,7,10,16,30,86
87,20,3,3,3,4,5,7,10,16,30,87
88,21,3,3,3,4,5,7,10,16,31,88
89,22,3,3,3,4,5,7,10,16,31,89
90,23,3,3,3,4,5,7,10,16,31,90
91,22,3,3,4,4,5,7,10,16,31,91
92,23,3,3,4,4,5,7,10,16,32,92
93,24,3,3,4,5,6,7,11,17,32,93
94,23,3,3,4,5,6,7,11,17,33,94
95,24,3,3,4,5,6,8,11,17,33,95
96,25,3,3,4,5,6,8,11,17,33,96
97,24,3,3,4,5,6,8,11,18,34,97
98,25,3,3,4,5,6,8,11,18,34,98
99,26,3,3,4,5,6,8,11,18,34,99
100,25,3,3,4,5,6,8,11,18,35,100
101,26,4,4,4,5,6,8,11,18,35,101
102,27,4,4,4,5,6,8,12,18,35,102
103,26,4,4,4,5,6,8,12,19,36,103
104,27,4,4,4,5,6,8,12,19,36,104
105,28,3,4,4,5,6,8,12,19,36,105
106,27,4,4,4,5,7,8,12,19,37,106
107,28,4,4,4,5,7,8,12,20,37,107
108,29,4,4,5,5,7,9,12,19,37,108
109,28,4,4,5,5,7,9,13,20,38,109
110,29,4,4,5,6,7,9,13,20,38,110
111,30,4,4,5,6,7,9,12,20,38,111
112,28,4,4,5,6,7,9,13,21,39,112
113,29,4,4,5,6,7,9,13,21,39,113
114,30,4,4,5,6,7,9,13,20,39,114
115,31,4,4,5,6,7,9,13,20,39,115
116,31,4,4,5,6,7,9,13,21,40,116
117,32,4,4,5,6,7,9,13,21,40,117
118,31,4,4,5,6,7,10,14,21,41,118
119,32,4,4,5,6,8,10,14,22,41,119
120,33,4,4,5,6,7,9,13,21,41,120
121,32,4,4,5,6,7,10,14,22,42,121
122,33,4,4,5,6,8,10,14,22,42,122
123,34,4,4,5,6,8,10,14,22,43,123
124,33,4,4,5,6,8,10,14,23,43,124
125,34,4,4,5,6,8,10,14,23,43,125
126,35,4,4,5,6,8,11,14,23,44,126
127,33,4,4,5,6,7,10,14,23,44,127
128,34,5,5,6,7,8,11,15,23,44,128
129,35,5,5,6,7,8,10,15,23,44,129
