235,141,188,166
236,141,188,167
237,141,188,168
238,141,188,168
239,141,188,168
240,144,192,169
241,144,192,170
242,144,192,171
243,144,192,172
244,144,192,172
245,147,196,172
246,147,196,173
247,147,196,174
248,147,196,175
249,147,196,176
250,150,200,176
251,150,200,176
252,150,200,177
253,150,200,178
254,150,200,179
255,153,204,180
256,153,204,180
257,153,204,180
258,153,204,181
259,153,204,182
260,156,208,184
261,156,208,184
262,156,208,184
263,156,208,184
264,156,208,185
265,159,212,188
266,159,212,188
267,159,212,188
268,159,212,188
269,159,212,188
270,162,216,192
271,162,216,192
272,162,216,192
273,162,216,192
274,162,216,192
275,165,220,195
276,165,220,196
277,165,220,196
278,165,220,196
279,165,220,196
280,168,224,198
281,168,224,199
282,168,224,200
283,168,224,200
284,168,224,200
285,171,228,201
286,171,228,202
287,171,228,203
288,171,228,204
289,171,228,204
290,174,232,204
291,174,232,205
292,174,232,206
293,174,232,207
294,174,232,208
295,177,236,208
296,177,236,208
297,177,236,209
298,177,236,210
299,177,236,211
300,180,240,212
301,180,240,212
302,180,240,212
303,180,240,213
304,180,240,214
305,183,244,216
306,183,244,216
307,183,244,216
308,183,244,216
309,183,244,217
310,186,248,220
311,186,248,220
312,186,248,220
313,186,248,220
314,186,248,220
315,189,252,224
316,189,252,224
317,189,252,224
318,189,252,224
319,189,252,224
320,192,256,227
321,192,256,228
322,192,256,228
323,192,256,228
324,192,256,228
325,195,260,230
326,195,260,231
327,195,260,232
328,195,260,232
329,195,260,232
330,198,264,233
331,198,264,234
332,198,264,235
333,198,264,236
334,198,264,236
335,201,268,236
336,201,268,237
337,201,268,238
338,201,268,239
339,201,268,240
340,204,272,240
341,204,272,240
342,204,272,241
343,204,272,242
344,204,272,243
345,207,276,244
346,207,276,244
347,207,276,244
348,207,276,245
349,207,276,246
350,210,280,248
351,210,280,248
352,210,280,248
353,210,280,248
354,210,280,249
355,213,284,252
356,213,284,252
357,213,284,252
358,213,284,252
359,213,284,252
360,216,288,256
361,216,288,256
362,216,288,256
363,216,288,256
364,216,288,256
365,219,292,259
366,219,292,260
367,219,292,260
368,219,292,260
369,219,292,260
370,222,296,262
371,222,296,263
372,222,296,264
373,222,296,264
374,222,296,264
375,225,300,265
376,225,300,266
377,225,300,267
378,225,300,268
379,225,300,268
380,228,304,268
381,228,304,269
382,228,304,270
383,228,304,271
384,228,304,272
385,231,308,272
386,231,308,272
387,231,308,273
388,231,308,274
389,231,308,275
390,234,312,276
391,234,312,276
392,234,312,276
393,234,312,277
394,234,312,278
395,237,316,280
396,237,316,280
397,237,316,280
398,237,316,280
399,237,316,281
400,240,320,284
401,240,320,284
402,240,320,284
403,240,320,284
404,240,320,284
405,243,324,288
406,243,324,288
407,243,324,288
408,243,324,288
409,243,324,288
410,246,328,291
411,246,328,292
412,246,328,292
413,246,328,292
414,246,328,292
415,249,332,294
416,249,332,295
417,249,332,296
418,249,332,296
419,249,332,296
420,252,336,297
421,252,336,298
422,252,336,299
423,252,336,300
424,252,336,300
425,255,340,300
426,255,340,301
427,255,340,302
428,255,340,303
429,255,340,304
430,258,344,304
431,258,344,304
432,258,344,305
433,258,344,306
434,258,344,307
435,261,348,308
436,261,348,308
437,261,348,308
438,261,348,309
439,261,348,310
440,264,352,312
441,264,352,312
442,264,352,312
443,264,352,312
444,264,352,313
445,267,356,316
446,267,356,316
447,267,356,316
448,267,356,316
449,267,356,316
450,270,360,320
451,270,360,320
452,270,360,320
453,270,360,320
454,270,360,320
455,273,364,323
456,273,364,324
457,273,364,324
458,273,364,324
459,273,364,324
460,276,368,326
461,276,368,327
462,276,368,328
463,276,368,328
464,276,368,328
465,279,372,329
466,279,372,330
467,279,372,331
468,279,372,332
469,279,372,332
470,282,376,332
471,282,376,333
472,282,376,334
473,282,376,335
474,282,376,336
475,285,380,336
476,285,380,336
477,285,380,337
478,285,380,338
479,285,380,339
480,288,384,340
481,288,384,340
482,288,384,340
483,288,384,341
484,288,384,342
485,291,388,344
486,291,388,344
487,291,388,344
488,291,388,344
489,291,388,345
490,294,392,348
491,294,392,348
492,294,392,348
493,294,392,348
494,294,392,348
495,297,396,352
496,297,396,352
497,297,396,352
498,297,396,352
499,297,396,352
500,300,400,355
501,300,400,356
502,300,400,356
503,300,400,356
504,300,400,356
505,303,404,358
506,303,404,359
507,303,404,360
508,303,404,360
509,303,404,360
510,306,408,361
511,306,408,362
512,306,408,363
513,306,408,364
514,306,408,364
515,309,412,364
516,309,412,365
517,309,412,366
518,309,412,367
519,309,412,368
520,312,416,368
521,312,416,368
522,312,416,369
523,312,416,370
524,312,416,371
525,315,420,372
526,315,420,372
527,315,420,372
528,315,420,373
529,315,420,374
530,318,424,376
531,318,424,376
532,318,424,376
533,318,424,376
534,318,424,377
535,321,428,380
536,321,428,380
537,321,428,380
538,321,428,380
539,321,428,380
540,324,432,384
541,324,432,384
542,324,432,384
543,324,432,384
544,324,432,384
545,327,436,387
546,327,436,388
547,327,436,388
548,327,436,388
549,327,436,388
550,330,440,390
551,330,440,391
552,330,440,392
553,330,440,392
554,330,440,392
555,333,444,393
556,333,444,394
557,333,444,395
558,333,444,396
559,333,444,396
560,336,448,396
561,336,448,397
562,336,448,398
563,336,448,399
564,336,448,400
565,339,452,400
566,339,452,400
567,339,452,401
568,339,452,402
569,339,452,403
570,342,456,404
571,342,456,404
572,342,456,404
573,342,456,405
574,342,456,406
575,345,460,408
576,345,460,408
577,345,460,408
578,345,460,408
579,345,460,409
580,348,464,412
581,348,464,412
582,348,464,412
583,348,464,412
584,348,464,412
585,351,468,416
586,351,468,416
587,351,468,416
588,351,468,416
589,351,468,416
590,354,472,419
591,354,472,420
592,354,472,420
593,354,472,420
594,354,472,420
595,357,476,422
596,357,476,423
597,357,476,424
598,357,476,424
599,357,476,424
600,360,480,425
601,360,480,426
602,360,480,427
603,360,480,428
604,360,480,428
605,363,484,428
606,363,484,429
607,363,484,430
608,363,484,431
609,363,484,432
610,366,488,432
611,366,488,432
612,366,488,433
613,366,488,434
614,366,488,435
615,369,492,436
616,369,492,436
617,369,492,436
618,369,492,437
619,369,492,438
620,372,496,440
621,372,496,440
622,372,496,440
623,372,496,440
624,372,496,441
625,375,500,444
626,375,500,444
627,375,500,444
628,375,500,444
629,375,500,444
630,378,504,448
631,378,504,448
632,378,504,448
633,378,504,448
634,378,504,448
635,381,508,451
636,381,508,452
637,381,508,452
638,381,508,452
639,381,508,452
640,384,512,454
641,384,512,455
642,384,512,456
643,384,512,456
644,384,512,456
645,387,516,457
646,387,516,458
647,387,516,459
648,387,516,460
649,387,516,460
650,390,520,460
651,390,520,461
652,390,520,462
653,390,520,463
654,390,520,464
655,393,524,464
656,393,524,464
657,393,524,465
658,393,524,466
659,393,524,467
660,396,528,468
661,396,528,468
662,396,528,468
663,396,528,469
664,396,528,470
665,399,532,472
666,399,532,472
667,399,532,472
668,399,532,472
669,399,532,473
670,402,536,476
671,402,536,476
672,402,536,476
673,402,536,476
674,402,536,476
675,405,540,480
676,405,540,480
677,405,540,480
678,405,540,480
679,405,540,480
680,408,544,483
681,408,544,484
682,408,544,484
683,408,544,484
684,408,544,484
685,411,548,486
686,411,548,487
687,411,548,488
688,411,548,488
689,411,548,488
690,414,552,489
691,414,552,490
692,414,552,491
693,414,552,492
694,414,552,492
695,417,556,492
696,417,556,493
697,417,556,494
698,417,556,495
699,417,556,496
700,420,560,496
701,420,560,496
702,420,560,497
703,420,560,498
704,420,560,499
705,423,564,500
706,423,564,500
707,423,564,500
708,423,564,501
709,423,564,502
710,426,568,504
711,426,568,504
712,426,568,504
713,426,568,504
714,426,568,505
715,429,572,508
716,429,572,508
717,429,572,508
718,429,572,508
719,429,572,508
720,432,576,512
721,432,576,512
722,432,576,512
723,432,576,512
724,432,576,512
725,435,580,515
726,435,580,516
727,435,580,516
728,435,580,516
729,435,580,516
730,438,584,518
731,438,584,519
732,438,584,520
733,438,584,520
734,438,584,520
735,441,588,521
736,441,588,522
737,441,588,523
738,441,588,524
739,441,588,524
740,444,592,524
741,444,592,525
742,444,592,526
743,444,592,527
744,444,592,528
745,447,596,528
746,447,596,528
747,447,596,529
748,447,596,530
749,447,596,531
750,450,600,532
751,450,600,532
752,450,600,532
753,450,600,533
754,450,600,534
755,453,604,536
756,453,604,536
757,453,604,536
758,453,604,536
759,453,604,537
760,456,608,540
761,456,608,540
762,456,608,540
763,456,608,540
764,456,608,540
765,459,612,544
766,459,612,544
767,459,612,544
768,459,612,544
769,459,612,544
770,462,616,547
771,462,616,548
772,462,616,548
773,462,616,548
774,462,616,548
775,465,620,550
776,465,620,551
777,465,620,552
778,465,620,552
779,465,620,552
780,468,624,553
781,468,624,554
782,468,624,555
783,468,624,556
784,468,624,556
785,471,628,556
786,471,628,557
787,471,628,558
788,471,628,559
789,471,628,560
790,474,632,560
791,474,632,560
792,474,632,561
793,474,632,562
794,474,632,563
795,477,636,564
796,477,636,564
797,477,636,564
798,477,636,565
799,477,636,566
800,480,640,568
801,480,640,568
802,480,640,568
803,480,640,568
804,480,640,569
805,483,644,572
806,483,644,572
807,483,644,572
808,483,644,572
809,483,644,572
810,486,648,576
811,486,648,576
812,486,648,576
813,486,648,576
814,486,648,576
815,489,652,579
816,489,652,580
817,489,652,580
818,489,652,580
819,489,652,580
820,492,656,582
821,492,656,583
822,492,656,584
823,492,656,584
824,492,656,584
825,495,660,585
826,495,660,586
827,495,660,587
828,495,660,588
829,495,660,588
830,498,664,588
831,498,664,589
832,498,664,590
833,498,664,591
834,498,664,592
835,501,668,592
836,501,668,592
837,501,668,593
838,501,668,594
839,501,668,595
840,504,672,596
841,504,672,596
842,504,672,596
843,504,672,597
844,504,672,598
845,507,676,600
846,507,676,600
847,507,676,600
848,507,676,600
849,507,676,601
850,510,680,604
851,510,680,604
852,510,680,604
853,510,680,604
854,510,680,604
855,513,684,608
856,513,684,608
857,513,684,608
858,513,684,608
859,513,684,608
860,516,688,611
861,516,688,612
862,516,688,612
863,516,688,612
864,516,688,612
865,519,692,614
866,519,692,615
867,519,692,616
868,519,692,616
869,519,692,616
870,522,696,617
871,522,696,618
872,522,696,619
873,522,696,620
874,522,696,620
875,525,700,620
876,525,700,621
877,525,700,622
878,525,700,623
879,525,700,624
880,528,704,624
881,528,704,624
882,528,704,625
883,528,704,626
884,528,704,627
885,531,708,628
886,531,708,628
887,531,708,628
888,531,708,629
889,531,708,630
890,534,712,632
891,534,712,632
892,534,712,632
893,534,712,632
894,534,712,633
895,537,716,636
896,537,716,636
897,537,716,636
898,537,716,636
899,537,716,636
900,540,720,640
901,540,720,640
902,540,720,640
903,540,720,640
904,540,720,640
905,543,724,643
906,543,724,644
907,543,724,644
908,543,724,644
909,543,724,644
910,546,728,646
911,546,728,647
912,546,728,648
913,546,728,648
914,546,728,648
915,549,732,649
916,549,732,650
917,549,732,651
918,549,732,652
919,549,732,652
920,552,736,652
921,552,736,653
922,552,736,654
923,552,736,655
924,552,736,656
925,555,740,656
926,555,740,656
927,555,740,657
928,555,740,658
929,555,740,659
930,558,744,660
931,558,744,660
932,558,744,660
933,558,744,661
934,558,744,662
935,561,748,664
936,561,748,664
937,561,748,664
938,561,748,664
939,561,748,665
940,564,752,668
941,564,752,668
942,564,752,668
943,564,752,668
944,564,752,668
945,567,756,672
946,567,756,672
947,567,756,672
948,567,756,672
949,567,756,672
950,570,760,675
951,570,760,676
952,570,760,676
953,570,760,676
954,570,760,676
955,573,764,678
956,573,764,679
957,573,764,680
958,573,764,680
959,573,764,680
960,576,768,681
961,576,768,682
962,576,768,683
963,576,768,684
964,576,768,684
965,579,772,684
966,579,772,685
967,579,772,686
968,579,772,687
969,579,772,688
970,582,776,688
971,582,776,688
972,582,776,689
973,582,776,690
974,582,776,691
975,585,780,692
976,585,780,692
977,585,780,692
978,585,780,693
979,585,780,694
980,588,784,696
981,588,784,696
982,588,784,696
983,588,784,696
984,588,784,697
985,591,788,700
986,591,788,700
987,591,788,700
988,591,788,700
989,591,788,700
990,594,792,704
991,594,792,704
992,594,792,704
993,594,792,704
994,594,792,704
995,597,796,707
996,597,796,708
997,597,796,708
998,597,796,708
999,597,796,708
