thr,lut
2.373589409722222172e+03,7.267355775127924979e+07
3.560384114583333485e+03,7.285778050757211447e+07
3.560384114583333485e+03,7.249903999024881423e+07
2.373589409722222172e+03,7.231966973158715665e+07
2.373589409722222172e+03,7.157654600740852952e+07
3.560384114583333485e+03,7.210079831641553342e+07
2.373589409722222172e+03,5.242061128268446028e+07
1.780192057291666742e+03,4.995738193406140804e+07
2.373589409722222172e+03,4.986376180555435270e+07
1.780192057291666742e+03,4.858533706698931009e+07
1.186794704861111086e+03,3.071427742443438992e+07
1.780192057291666742e+03,4.002366828868885338e+07
1.780192057291666742e+03,4.788557263002061099e+07
2.373589409722222172e+03,4.973070924833992124e+07
1.780192057291666742e+03,4.959765669112549722e+07
1.780192057291666742e+03,4.940821878067345917e+07
2.373589409722222172e+03,4.955133898967827111e+07
1.780192057291666742e+03,4.937196873101662099e+07
1.780192057291666742e+03,4.884931781278768182e+07
1.780192057291666742e+03,3.971124547281277180e+07
1.186794704861111086e+03,3.797557638382367790e+07
1.780192057291666742e+03,3.843282073424771428e+07
1.186794704861111086e+03,3.715439599568264931e+07
8.900960286458333712e+02,2.376995795420395583e+07
1.186794704861111086e+03,2.859272721738220751e+07
1.335144042968750000e+03,3.693967173180326819e+07
1.780192057291666742e+03,3.829976817703329027e+07
1.186794704861111086e+03,3.823324189842607826e+07
1.186794704861111086e+03,3.806546683174669743e+07
1.780192057291666742e+03,3.812039791837164015e+07
1.186794704861111086e+03,3.803071278904081136e+07
1.186794704861111086e+03,3.744042402207601815e+07
1.186794704861111086e+03,2.828030440150612965e+07
8.900960286458333712e+02,2.702967548560635000e+07
1.186794704861111086e+03,2.700187966294106841e+07
8.900960286458333712e+02,2.636266729365852848e+07
5.933973524305555429e+02,1.682563848397349566e+07
8.900960286458333712e+02,2.208183290450830758e+07
8.900960286458333712e+02,2.599377083358594403e+07
1.186794704861111086e+03,2.693535338433384895e+07
8.900960286458333712e+02,2.686882710572663695e+07
8.900960286458333712e+02,2.676719388083216548e+07
1.186794704861111086e+03,2.684566825500302762e+07
8.900960286458333712e+02,2.675598312567219883e+07
8.900960286458333712e+02,2.617671799900488555e+07
8.900960286458333712e+02,2.192562149657026678e+07
6.473425662878787534e+02,2.103877271048747748e+07
8.900960286458333712e+02,2.128640912728773430e+07
5.933973524305555429e+02,2.064719675800520182e+07
4.450480143229166856e+02,1.335347874885827862e+07
5.933973524305555429e+02,1.636636236885498464e+07
6.675720214843750000e+02,2.052082038447727263e+07
8.900960286458333712e+02,2.121988284868052229e+07
6.473425662878787534e+02,2.118661970937691629e+07
5.933973524305555429e+02,2.109581790636877343e+07
8.900960286458333712e+02,2.113019771934969723e+07
6.473425662878787534e+02,2.108535515468428284e+07
5.933973524305555429e+02,2.047227110364903882e+07
5.933973524305555429e+02,1.621015096091694757e+07
4.450480143229166856e+02,1.556582226137881726e+07
5.933973524305555429e+02,1.557093859163440578e+07
4.450480143229166856e+02,1.525133240699314885e+07
2.966986762152777715e+02,9.881319013743052259e+06
4.450480143229166856e+02,1.311091521241803467e+07
4.450480143229166856e+02,1.504786993536861241e+07
5.933973524305555429e+02,1.553767545233079977e+07
4.450480143229166856e+02,1.550441231302719377e+07
4.450480143229166856e+02,1.544668143091150559e+07
5.933973524305555429e+02,1.549283288766538724e+07
4.450480143229166856e+02,1.544799032299997471e+07
4.450480143229166856e+02,1.484041809211347252e+07
4.450480143229166856e+02,1.303280950844901428e+07
3.236712831439393767e+02,1.257037087381938472e+07
4.450480143229166856e+02,1.271320332380774617e+07
2.966986762152777715e+02,1.239359713916647807e+07
2.225240071614583428e+02,8.145239146185444668e+06
2.966986762152777715e+02,1.025317994459136762e+07
3.337860107421875000e+02,1.231139471081427671e+07
4.450480143229166856e+02,1.267994018450414017e+07
2.225240071614583428e+02,1.264667704520053416e+07
2.966986762152777715e+02,1.261099344367981516e+07
4.450480143229166856e+02,1.263509761983872764e+07
2.225240071614583428e+02,1.259025505517331511e+07
2.966986762152777715e+02,1.198819464443555661e+07
2.966986762152777715e+02,1.017507424062234908e+07
2.225240071614583428e+02,9.833895649265050888e+06
2.966986762152777715e+02,9.855468055981086567e+06
2.225240071614583428e+02,9.695664963660452515e+06
1.483493381076388857e+02,6.409159278627831489e+06
2.225240071614583428e+02,8.625456366372896358e+06
2.225240071614583428e+02,9.574919486259946600e+06
2.225240071614583428e+02,9.822204916677480564e+06
2.966986762152777715e+02,9.797544955454247072e+06
2.225240071614583428e+02,9.768583405190827325e+06
