thr,lut
1.594205902488069455e+02,3.069530000000000000e+05
1.660623256454234706e+02,3.080700000000000000e+05
1.660623256454234706e+02,3.086290000000000000e+05
1.660626005510667937e+02,3.089370000000000000e+05
1.660626005510667937e+02,3.094960000000000000e+05
1.660628754576203221e+02,3.098040000000000000e+05
1.660628754576203221e+02,3.103630000000000000e+05
1.660628754576203221e+02,3.109250000000000000e+05
1.660628754576203221e+02,3.114840000000000000e+05
1.732821303049508685e+02,3.120380000000000000e+05
1.732821303049508685e+02,3.131590000000000000e+05
1.732821303049508685e+02,3.142800000000000000e+05
1.732821303049508685e+02,3.154010000000000000e+05
1.807468617917906784e+02,3.165220000000000000e+05
1.807475049734441086e+02,3.308080000000000000e+05
1.845128914299363601e+02,3.377700000000000000e+05
1.845128914299363601e+02,3.388930000000000000e+05
1.845128914299363601e+02,3.400140000000000000e+05
1.897840204766757211e+02,3.411370000000000000e+05
1.897840204766757211e+02,3.416970000000000000e+05
1.952872660579463115e+02,3.416380000000000000e+05
1.992721950483966964e+02,3.418320000000000000e+05
1.992721950483966964e+02,3.429530000000000000e+05
1.992717991960248582e+02,3.443290000000000000e+05
1.992717991960248582e+02,3.454500000000000000e+05
1.992714033452257354e+02,3.468260000000000000e+05
1.992714033452257354e+02,3.479470000000000000e+05
1.992714033452257354e+02,3.490720000000000000e+05
1.992713053134525865e+02,3.497640000000000000e+05
1.992713053134525865e+02,3.508870000000000000e+05
1.992712569180558546e+02,3.516660000000000000e+05
1.992712569180558546e+02,3.522270000000000000e+05
1.992712085226826275e+02,3.530060000000000000e+05
1.992712091431359909e+02,3.535670000000000000e+05
1.992719785082680346e+02,3.607130000000000000e+05
1.992727478793409830e+02,3.678590000000000000e+05
1.992729836555364784e+02,3.713430000000000000e+05
1.992731884090009942e+02,3.748270000000000000e+05
1.992736413499780213e+02,3.783990000000000000e+05
2.033404043582164888e+02,3.819710000000000000e+05
2.033404043582164888e+02,3.831050000000000000e+05
2.033401162194882374e+02,3.860790000000000000e+05
2.034248305694451915e+02,3.872130000000000000e+05
2.075758228019388127e+02,3.881990000000000000e+05
2.214123090651385155e+02,3.893200000000000000e+05
2.372251856034098694e+02,3.896580000000000000e+05
2.372255777759606303e+02,3.899660000000000000e+05
2.372255777759606303e+02,3.910840000000000000e+05
2.372255777759606303e+02,3.922220000000000000e+05
2.372255777759606303e+02,3.933400000000000000e+05
2.460103265679071001e+02,3.937820000000000000e+05
2.460110584969054344e+02,4.009250000000000000e+05
2.656891994231040712e+02,4.044060000000000000e+05
2.656891994231040712e+02,4.055250000000000000e+05
2.656891994231040712e+02,4.066400000000000000e+05
2.656891994231040712e+02,4.077590000000000000e+05
2.656891994231040712e+02,4.088740000000000000e+05
2.656891994231040712e+02,4.099930000000000000e+05
2.656891994231040712e+02,4.111180000000000000e+05
2.656891994231040712e+02,4.116760000000000000e+05
2.656891994231040712e+02,4.127930000000000000e+05
2.656891994231040712e+02,4.133540000000000000e+05
2.656891994231040712e+02,4.139130000000000000e+05
2.656891994231040712e+02,4.144740000000000000e+05
2.711105515502289904e+02,4.150330000000000000e+05
2.711105515502289904e+02,4.178200000000000000e+05
2.711110637608107368e+02,4.164920000000000000e+05
2.767582898480834501e+02,4.192790000000000000e+05
2.767582898480834501e+02,4.203960000000000000e+05
2.767582898480834501e+02,4.215110000000000000e+05
2.846643432214710288e+02,4.226280000000000000e+05
2.846645002245224418e+02,4.235350000000000000e+05
3.113464356118714704e+02,4.265090000000000000e+05
3.113464356118714704e+02,4.276240000000000000e+05
3.113471444623945104e+02,4.415500000000000000e+05
3.113471444623945104e+02,4.418540000000000000e+05
3.113471444623945104e+02,4.507970000000000000e+05
3.113471444623945104e+02,4.530330000000000000e+05
3.188188256678187145e+02,4.565130000000000000e+05
3.188188256678187145e+02,4.570710000000000000e+05
3.321003950495060053e+02,4.576320000000000000e+05
3.321003950495060053e+02,4.587520000000000000e+05
3.321014945132863545e+02,4.581200000000000000e+05
3.321014945132863545e+02,4.592400000000000000e+05
3.321025939843465835e+02,4.586080000000000000e+05
3.321025939843465835e+02,4.597280000000000000e+05
3.321016116979430421e+02,4.601970000000000000e+05
3.321023596137294476e+02,4.601860000000000000e+05
3.321023596137294476e+02,4.612960000000000000e+05
3.321026318972715785e+02,4.614240000000000000e+05
3.321026318972715785e+02,4.625500000000000000e+05
3.321027663158936889e+02,4.625910000000000000e+05
