thr,lut
1.506814092321524754e+02,2.927030000000000000e+05
1.506817192964047933e+02,2.961830000000000000e+05
1.556845863460905832e+02,2.996630000000000000e+05
1.594205902488069455e+02,3.058320000000000000e+05
1.660623256454234706e+02,3.080700000000000000e+05
1.660626005510667937e+02,3.089370000000000000e+05
1.660628754576203221e+02,3.098040000000000000e+05
1.732821303049508685e+02,3.120380000000000000e+05
1.807468617917906784e+02,3.165220000000000000e+05
1.807475049734441086e+02,3.308080000000000000e+05
1.845128914299363601e+02,3.377700000000000000e+05
1.897840204766757211e+02,3.411370000000000000e+05
1.952872660579463115e+02,3.416380000000000000e+05
1.992721950483966964e+02,3.418320000000000000e+05
1.992727478793409830e+02,3.678590000000000000e+05
1.992729836555364784e+02,3.713430000000000000e+05
1.992731884090009942e+02,3.748270000000000000e+05
1.992736413499780213e+02,3.783990000000000000e+05
2.033404043582164888e+02,3.819710000000000000e+05
2.034248305694451915e+02,3.872130000000000000e+05
2.075758228019388127e+02,3.881990000000000000e+05
2.214123090651385155e+02,3.893200000000000000e+05
2.372251856034098694e+02,3.896580000000000000e+05
2.372255777759606303e+02,3.899660000000000000e+05
2.460103265679071001e+02,3.937820000000000000e+05
2.460110584969054344e+02,4.009250000000000000e+05
2.656891994231040712e+02,4.044060000000000000e+05
2.711105515502289904e+02,4.150330000000000000e+05
2.711110637608107368e+02,4.164920000000000000e+05
2.767582898480834501e+02,4.192790000000000000e+05
2.846643432214710288e+02,4.226280000000000000e+05
2.846645002245224418e+02,4.235350000000000000e+05
3.113464356118714704e+02,4.265090000000000000e+05
3.113471444623945104e+02,4.415500000000000000e+05
3.188188256678187145e+02,4.565130000000000000e+05
3.321003950495060053e+02,4.576320000000000000e+05
3.321014945132863545e+02,4.581200000000000000e+05
3.321025939843465835e+02,4.586080000000000000e+05
3.321026318972715785e+02,4.614240000000000000e+05
3.321027663158936889e+02,4.625910000000000000e+05
3.321029007346245976e+02,4.631940000000000000e+05
3.465392942719691405e+02,4.645350000000000000e+05
3.465394068558955496e+02,4.658330000000000000e+05
3.542388870044425744e+02,4.671310000000000000e+05
3.542403457757727097e+02,4.742730000000000000e+05
3.542418045591174973e+02,4.814150000000000000e+05
3.542422516080314949e+02,4.848950000000000000e+05
3.542426398356353729e+02,4.883750000000000000e+05
3.542434986451763734e+02,4.919480000000000000e+05
3.558255183995568700e+02,4.955210000000000000e+05
3.905471503943803100e+02,5.005320000000000000e+05
3.985158795408292463e+02,5.009040000000000000e+05
4.066463576885888642e+02,5.215820000000000000e+05
4.066472878478051598e+02,5.287270000000000000e+05
4.068159288293839495e+02,5.437720000000000000e+05
4.078050314729904926e+02,5.468970000000000000e+05
4.151182404959116639e+02,5.485510000000000000e+05
4.331627829325389598e+02,5.571410000000000000e+05
4.744088239685451640e+02,5.627410000000000000e+05
4.981231808191193409e+02,5.656100000000000000e+05
5.100699280367841766e+02,5.754970000000000000e+05
5.313178587339050409e+02,5.772390000000000000e+05
5.421580673027231114e+02,5.985760000000000000e+05
5.421585770973597391e+02,6.055660000000000000e+05
5.534503543573989646e+02,6.111520000000000000e+05
5.534527282491153528e+02,6.182960000000000000e+05
5.534551021611963506e+02,6.254400000000000000e+05
5.534563944202843686e+02,6.325830000000000000e+05
5.534569400426000811e+02,6.360640000000000000e+05
5.534576675406945014e+02,6.395460000000000000e+05
5.534582993169070733e+02,6.430280000000000000e+05
5.534596968875925995e+02,6.465980000000000000e+05
5.534610944653362594e+02,6.501680000000000000e+05
5.534613146323367801e+02,6.502090000000000000e+05
5.534633870824688984e+02,6.572830000000000000e+05
5.692733938498228099e+02,6.607570000000000000e+05
5.692740217403969609e+02,6.619590000000000000e+05
6.026230070315559715e+02,6.690650000000000000e+05
6.026254867060016522e+02,6.760300000000000000e+05
6.226277578408802356e+02,6.809170000000000000e+05
6.641344120882424704e+02,7.034710000000000000e+05
6.641355009927424362e+02,7.049150000000000000e+05
6.641360385545083318e+02,7.062270000000000000e+05
6.641365761171443864e+02,7.064290000000000000e+05
6.930030417311163546e+02,7.091830000000000000e+05
6.930034919687986985e+02,7.105650000000000000e+05
7.115608254590325714e+02,7.119470000000000000e+05
7.228466713904697372e+02,7.248830000000000000e+05
7.228503452886681089e+02,7.427420000000000000e+05
7.969267119050416568e+02,7.509740000000000000e+05
7.969302049273646844e+02,7.572310000000000000e+05
7.969302148507671291e+02,7.624610000000000000e+05
7.969351368888635534e+02,7.731760000000000000e+05
7.969400589877599259e+02,7.838910000000000000e+05
8.135512003108985937e+02,7.889230000000000000e+05
8.155257030956094013e+02,7.894720000000000000e+05
8.301539733270491297e+02,7.899420000000000000e+05
9.487014308226038111e+02,8.755200000000000000e+05
9.762027397373941540e+02,8.774460000000000000e+05
9.838245712892197616e+02,8.780010000000000000e+05
9.838265222382685806e+02,8.815710000000000000e+05
9.961207013150443572e+02,8.833100000000000000e+05
1.016838738289334287e+03,9.008880000000000000e+05
1.062484568034198901e+03,9.038310000000000000e+05
1.084155541085090590e+03,9.603850000000000000e+05
1.106731356267285719e+03,1.008493000000000000e+06
1.138338366419345448e+03,1.009889000000000000e+06
1.138340877064965980e+03,1.010698000000000000e+06
1.223058458716254336e+03,1.024689000000000000e+06
1.244974122142971737e+03,1.026606000000000000e+06
1.244977125198809745e+03,1.030179000000000000e+06
1.244980128269135321e+03,1.033752000000000000e+06
1.244984487590548952e+03,1.044467000000000000e+06
1.244986328202089680e+03,1.049689000000000000e+06
1.244987248509901065e+03,1.051431000000000000e+06
1.244988047725682918e+03,1.053173000000000000e+06
1.244998268090690544e+03,1.061811000000000000e+06
1.245003935379626910e+03,1.089970000000000000e+06
1.245004104914706204e+03,1.103828000000000000e+06
1.245004274449831655e+03,1.107056000000000000e+06
1.328010198122313795e+03,1.108780000000000000e+06
1.328014552051457713e+03,1.110519000000000000e+06
1.328018850895583682e+03,1.112016000000000000e+06
1.385729887857427002e+03,1.115191000000000000e+06
1.385730517938866342e+03,1.117944000000000000e+06
1.416509439652105357e+03,1.120697000000000000e+06
1.626772072685294688e+03,1.127853000000000000e+06
1.630719452273950310e+03,1.128960000000000000e+06
1.659973816506753565e+03,1.129279000000000000e+06
1.897061191368656409e+03,1.260893000000000000e+06
1.897072831441966400e+03,1.368502000000000000e+06
1.897080422871083101e+03,1.384769000000000000e+06
1.897083628159396540e+03,1.393712000000000000e+06
1.897087901893996332e+03,1.400674000000000000e+06
1.897091613310718230e+03,1.407635000000000000e+06
1.897099823465968939e+03,1.414779000000000000e+06
1.897110620490638439e+03,1.419155000000000000e+06
1.897126478843438235e+03,1.437279000000000000e+06
1.897133508339946957e+03,1.447229000000000000e+06
1.897140481651954133e+03,1.447331000000000000e+06
1.897142674881650009e+03,1.448584000000000000e+06
1.897158702483362958e+03,1.474696000000000000e+06
1.897174730355889551e+03,1.500808000000000000e+06
1.897175742651667633e+03,1.557727000000000000e+06
1.897175855129042930e+03,1.585977000000000000e+06
1.897175967606431641e+03,1.590095000000000000e+06
1.897193458002658417e+03,1.831466000000000000e+06
1.897243231473605192e+03,2.040511000000000000e+06
1.897243400201676877e+03,2.044570000000000000e+06
1.897245256212448112e+03,2.045814000000000000e+06
1.897248574543785708e+03,2.081104000000000000e+06
1.897248799515822157e+03,2.086963000000000000e+06
1.897258529607445780e+03,2.092414000000000000e+06
1.897258810825450382e+03,2.095801000000000000e+06
1.897312637486611038e+03,2.102276000000000000e+06
1.897319724609970990e+03,2.104623000000000000e+06
