thr,lut
2.136230468750000000e+04,1.917419773958128691e+09
1.068115234375000000e+04,1.070874977445587754e+09
5.340576171875000000e+03,9.728780735287075043e+08
1.068115234375000000e+04,9.886399237402025461e+08
5.340576171875000000e+03,9.475223968875110149e+08
5.340576171875000000e+03,5.776739617032797337e+08
5.340576171875000000e+03,5.653675254839328527e+08
5.340576171875000000e+03,9.230966168591169119e+08
1.068115234375000000e+04,9.857715261626392603e+08
5.340576171875000000e+03,9.843373273738576174e+08
5.340576171875000000e+03,9.815107912097313404e+08
1.068115234375000000e+04,9.821960890450137854e+08
5.340576171875000000e+03,9.804083704862011671e+08
5.340576171875000000e+03,9.727941594875288010e+08
1.068115234375000000e+04,9.737116145642683506e+08
1.068115234375000000e+04,9.694693773238955736e+08
1.068115234375000000e+04,9.673482587037092447e+08
5.340576171875000000e+03,9.662876993936160803e+08
5.340576171875000000e+03,5.440758604474394321e+08
2.670288085937500000e+03,4.947593520842504501e+08
5.340576171875000000e+03,5.029583335947474241e+08
2.670288085937500000e+03,4.823995701684011817e+08
2.670288085937500000e+03,2.907706534020650387e+08
2.670288085937500000e+03,2.913221344666118622e+08
2.670288085937500000e+03,4.698686237494549751e+08
5.340576171875000000e+03,5.015241348059657812e+08
2.670288085937500000e+03,5.008070354115749598e+08
2.670288085937500000e+03,4.993799387901749611e+08
5.340576171875000000e+03,4.997364162471530437e+08
2.670288085937500000e+03,4.988425569677466154e+08
2.670288085937500000e+03,4.979187512143373489e+08
5.340576171875000000e+03,4.986758569370598793e+08
2.670288085937500000e+03,4.981455772820132971e+08
2.670288085937500000e+03,2.870396578089243174e+08
1.335144042968750000e+03,2.620633472225808501e+08
2.670288085937500000e+03,2.664808943825779855e+08
1.335144042968750000e+03,2.562015126694051027e+08
1.335144042968750000e+03,1.536823551120166183e+08
1.335144042968750000e+03,1.606627948185105920e+08
1.335144042968750000e+03,2.496179830551835299e+08
2.670288085937500000e+03,2.657637949881871641e+08
1.335144042968750000e+03,2.654052452909917235e+08
1.335144042968750000e+03,2.646778684409548342e+08
2.670288085937500000e+03,2.648699357087807953e+08
1.335144042968750000e+03,2.644230060690776110e+08
1.335144042968750000e+03,2.636695945326242149e+08
2.670288085937500000e+03,2.643396560537342131e+08
1.335144042968750000e+03,1.585215564896668196e+08
6.675720214843750000e+02,1.457153447917464077e+08
1.335144042968750000e+03,1.482421747764937580e+08
6.675720214843750000e+02,1.431024839199071825e+08
6.675720214843750000e+02,8.513820596699242294e+07
6.675720214843750000e+02,9.533312499445994198e+07
6.675720214843750000e+02,1.394926627080475986e+08
1.335144042968750000e+03,1.478836250792983472e+08
6.675720214843750000e+02,1.477043502307006419e+08
6.675720214843750000e+02,1.473268332663452923e+08
1.335144042968750000e+03,1.474366954395951927e+08
6.675720214843750000e+02,1.472132306197435856e+08
6.675720214843750000e+02,1.465450161917681694e+08
6.675720214843750000e+02,9.452764565756134689e+07
3.337860107421875000e+02,8.780648340385237336e+07
6.675720214843750000e+02,8.938795480097481608e+07
3.337860107421875000e+02,8.681810937268146873e+07
3.337860107421875000e+02,5.113127122200363129e+07
3.337860107421875000e+02,6.293342990995790809e+07
3.337860107421875000e+02,8.469514236200298369e+07
6.675720214843750000e+02,8.920867995237711072e+07
3.337860107421875000e+02,8.911904252807825804e+07
3.337860107421875000e+02,8.891645550656367838e+07
6.675720214843750000e+02,8.898521513252551854e+07
3.337860107421875000e+02,8.887348272259971499e+07
3.337860107421875000e+02,8.811558316529348493e+07
3.337860107421875000e+02,6.253069024150861055e+07
1.668930053710937500e+02,5.885205270990534127e+07
3.337860107421875000e+02,5.996084481321531534e+07
1.668930053710937500e+02,5.867592209906870127e+07
1.668930053710937500e+02,3.412780384950924665e+07
1.668930053710937500e+02,4.673358236770687997e+07
1.668930053710937500e+02,5.729638218898068368e+07
3.337860107421875000e+02,5.987120738891646266e+07
1.668930053710937500e+02,5.982638867676702887e+07
1.668930053710937500e+02,5.971126662667284161e+07
3.337860107421875000e+02,5.975947497899065912e+07
1.668930053710937500e+02,5.970360877402776480e+07
1.668930053710937500e+02,5.890086665205611289e+07
1.668930053710937500e+02,4.653221253348223865e+07
8.344650268554687500e+01,4.437483736293186247e+07
1.668930053710937500e+02,4.524728981933556497e+07
8.344650268554687500e+01,2.562607016326203570e+07
8.344650268554687500e+01,4.359700210246949643e+07
1.668930053710937500e+02,4.520247110718613863e+07
8.344650268554687500e+01,4.510867218672742695e+07
1.668930053710937500e+02,4.514660490222324431e+07
8.344650268554687500e+01,4.429350839543744177e+07
8.344650268554687500e+01,4.349631718535717577e+07
8.344650268554687500e+01,2.387509752928365394e+07
4.172325134277343750e+01,1.406448770124688186e+07
4.172325134277343750e+01,2.304995367085061967e+07
8.344650268554687500e+01,2.380334588941991329e+07
4.172325134277343750e+01,2.376747006948804110e+07
8.344650268554687500e+01,2.295024938263410702e+07
4.172325134277343750e+01,2.252370112924120203e+07
4.172325134277343750e+01,2.212510552420107275e+07
4.172325134277343750e+01,1.231449569616431370e+07
2.086162567138671875e+01,7.409190782145927660e+06
2.086162567138671875e+01,1.190192376694778726e+07
4.172325134277343750e+01,1.227861987623244151e+07
2.086162567138671875e+01,1.226068196626650728e+07
4.172325134277343750e+01,1.185207162283953838e+07
2.086162567138671875e+01,1.163879749614308774e+07
2.086162567138671875e+01,1.143949969362301379e+07
2.086162567138671875e+01,6.534194779604639858e+06
1.043081283569335938e+01,4.081542322595450096e+06
