thr,lut
3.321524012807603299e+01,1.163740000000000000e+05
3.321525112612481223e+01,1.173430000000000000e+05
3.321525112612481223e+01,1.183340000000000000e+05
3.321525112612481223e+01,1.193240000000000000e+05
3.321525112612481223e+01,1.203150000000000000e+05
3.321525112612481223e+01,1.213050000000000000e+05
3.459916955862518506e+01,1.222960000000000000e+05
3.459918661734471357e+01,1.240370000000000000e+05
3.459920367608105352e+01,1.257780000000000000e+05
3.459922073483421912e+01,1.275190000000000000e+05
3.459922073483421912e+01,1.285110000000000000e+05
3.459924347986460447e+01,1.302500000000000000e+05
3.459926622492489656e+01,1.319890000000000000e+05
3.459928897001509540e+01,1.337280000000000000e+05
3.459931171513518677e+01,1.354670000000000000e+05
3.459933146750059052e+01,1.372060000000000000e+05
3.459935121988853979e+01,1.389450000000000000e+05
3.459937097229904879e+01,1.406840000000000000e+05
3.459938466432411275e+01,1.424250000000000000e+05
3.459939835636001249e+01,1.441660000000000000e+05
3.459939835636001249e+01,1.451570000000000000e+05
3.892420042006327918e+01,1.486380000000000000e+05
3.892420042006327918e+01,1.491980000000000000e+05
4.613210434812418725e+01,1.501880000000000000e+05
4.613210434812418725e+01,1.507490000000000000e+05
4.613210434812418725e+01,1.513060000000000000e+05
4.613210434812418725e+01,1.518670000000000000e+05
4.613210434812418725e+01,1.524240000000000000e+05
4.613210434812418725e+01,1.529850000000000000e+05
4.613210434812418725e+01,1.535470000000000000e+05
4.613210434812418725e+01,1.541050000000000000e+05
4.982251713045465635e+01,1.546670000000000000e+05
4.982251713045465635e+01,1.552220000000000000e+05
4.982249242399180389e+01,1.553720000000000000e+05
4.982252965823089852e+01,1.571130000000000000e+05
4.982256689252564286e+01,1.588540000000000000e+05
5.189845854774549849e+01,1.605950000000000000e+05
5.189845854774549849e+01,1.615860000000000000e+05
5.189845854774549849e+01,1.625760000000000000e+05
5.189845854774549849e+01,1.635670000000000000e+05
5.189845854774549849e+01,1.645570000000000000e+05
5.189845854774549849e+01,1.655480000000000000e+05
5.189845854774549849e+01,1.665380000000000000e+05
5.189845854774549849e+01,1.675290000000000000e+05
5.189845854774549849e+01,1.685190000000000000e+05
5.189845854774549849e+01,1.695090000000000000e+05
5.189845854774549849e+01,1.704990000000000000e+05
5.189845854774549849e+01,1.714890000000000000e+05
5.189845854774549849e+01,1.724790000000000000e+05
5.535820044745081248e+01,1.735980000000000000e+05
6.150880477252506040e+01,1.745880000000000000e+05
6.150885868506848198e+01,1.780690000000000000e+05
6.150891259770641284e+01,1.815500000000000000e+05
6.150896651043885299e+01,1.850310000000000000e+05
6.150900978256879625e+01,1.885120000000000000e+05
6.227788052627942506e+01,1.919930000000000000e+05
6.642953364479686229e+01,1.936780000000000000e+05
6.642953364479686229e+01,1.942380000000000000e+05
6.642953364479686229e+01,1.947990000000000000e+05
6.642957763575279273e+01,1.954080000000000000e+05
6.642957763575279273e+01,1.959690000000000000e+05
6.642962162676700189e+01,1.965780000000000000e+05
6.919738358075680651e+01,1.971390000000000000e+05
6.919738358075680651e+01,1.976990000000000000e+05
6.919738358075680651e+01,1.982590000000000000e+05
6.919738358075680651e+01,1.988190000000000000e+05
6.919738358075680651e+01,1.993790000000000000e+05
6.919738358075680651e+01,1.999390000000000000e+05
6.919738358075680651e+01,2.004960000000000000e+05
6.919738358075680651e+01,2.014860000000000000e+05
6.919738358075680651e+01,2.020410000000000000e+05
6.919738358075680651e+01,2.026020000000000000e+05
6.919738358075680651e+01,2.031570000000000000e+05
7.784656804640947314e+01,2.037150000000000000e+05
7.784662561728953278e+01,2.054560000000000000e+05
7.784668318825474387e+01,2.071970000000000000e+05
7.784674075930512060e+01,2.089380000000000000e+05
7.784679833044063457e+01,2.106790000000000000e+05
7.784684832649583086e+01,2.124200000000000000e+05
7.784689832261524600e+01,2.141610000000000000e+05
7.784694831879888000e+01,2.159020000000000000e+05
7.784699263365169486e+01,2.193860000000000000e+05
7.784699263365169486e+01,2.205110000000000000e+05
7.784699263365169486e+01,2.216320000000000000e+05
8.303661054706972777e+01,2.251120000000000000e+05
8.857214861159330610e+01,2.257800000000000000e+05
8.857221921687917643e+01,2.275220000000000000e+05
8.857228982227761094e+01,2.292640000000000000e+05
9.226266985472825866e+01,2.310060000000000000e+05
9.226266985472825866e+01,2.321250000000000000e+05
9.226266985472825866e+01,2.332440000000000000e+05
9.226266985472825866e+01,2.343630000000000000e+05
9.226266985472825866e+01,2.354820000000000000e+05
9.226266985472825866e+01,2.366010000000000000e+05
9.226266985472825866e+01,2.377220000000000000e+05
9.226266985472825866e+01,2.388430000000000000e+05
9.964323936976380480e+01,2.399640000000000000e+05
9.964323936976380480e+01,2.410830000000000000e+05
9.964314039238480802e+01,2.420950000000000000e+05
9.964314039238480802e+01,2.426550000000000000e+05
9.964304141520247526e+01,2.431650000000000000e+05
