thr,lut
2.162518642620863130e+00,7.967500000000000000e+04
2.162518866946116614e+00,7.988600000000000000e+04
2.162519091271416283e+00,8.009700000000000000e+04
2.162519315596762581e+00,8.030800000000000000e+04
2.162519427686382834e+00,8.051900000000000000e+04
2.162519539776015076e+00,8.073000000000000000e+04
2.162519651865658865e+00,8.094100000000000000e+04
2.162519707837414984e+00,8.115200000000000000e+04
2.162519763809173767e+00,8.136300000000000000e+04
2.162519819780935659e+00,8.157400000000000000e+04
2.162519847693747277e+00,8.178500000000000000e+04
2.162519875606559783e+00,8.199600000000000000e+04
2.162519903519373177e+00,8.220700000000000000e+04
4.325026136671882959e+00,8.241800000000000000e+04
4.325026585027797132e+00,8.262900000000000000e+04
4.325026808913510656e+00,8.284000000000000000e+04
6.487520379596219300e+00,8.305100000000000000e+04
6.487521049057276556e+00,8.072800000000000000e+04
6.487521718518471481e+00,7.840500000000000000e+04
6.487522387979805849e+00,7.608200000000000000e+04
6.487522720737651127e+00,7.375900000000000000e+04
6.487523053495531933e+00,7.143600000000000000e+04
6.487523386253445601e+00,6.911300000000000000e+04
6.487523550659543226e+00,6.679000000000000000e+04
6.487523715065647956e+00,6.446700000000000000e+04
6.487523879471760679e+00,6.214400000000000000e+04
6.487523959701947618e+00,5.982100000000000000e+04
6.487524039932135445e+00,5.749800000000000000e+04
6.487524120162325936e+00,5.517500000000000000e+04
1.177357195123248168e+01,5.285200000000000000e+04
1.177357304717321007e+01,5.052900000000000000e+04
1.177357358864597892e+01,4.820600000000000000e+04
1.177357385288470937e+01,4.588300000000000000e+04
1.177357380090331773e+01,3.421500000000000000e+04
1.177357380090331773e+01,3.586800000000000000e+04
1.177357380090331773e+01,3.752100000000000000e+04
1.490086775727242951e+01,3.917400000000000000e+04
1.490086775727242951e+01,4.082900000000000000e+04
1.490086775727242951e+01,4.248400000000000000e+04
1.695383020559815179e+01,4.413900000000000000e+04
1.695383020559815179e+01,4.579300000000000000e+04
1.695383020559815179e+01,4.744700000000000000e+04
1.814319049425679964e+01,4.910100000000000000e+04
1.814319049425679964e+01,5.075500000000000000e+04
1.814319049425679964e+01,5.240900000000000000e+04
1.814319049425679964e+01,5.406300000000000000e+04
2.354678122967495213e+01,5.571700000000000000e+04
2.354678122967495213e+01,5.810400000000000000e+04
2.354678122967495213e+01,6.049100000000000000e+04
2.980114866450760047e+01,6.287800000000000000e+04
2.980114866450760047e+01,6.453100000000000000e+04
2.980114866450760047e+01,6.691600000000000000e+04
2.980114866450760047e+01,6.930100000000000000e+04
3.390690071754678314e+01,7.168600000000000000e+04
3.390690071754678314e+01,7.334100000000000000e+04
3.390690071754678314e+01,7.572600000000000000e+04
3.390690071754678314e+01,7.811100000000000000e+04
3.628551097832025363e+01,8.049600000000000000e+04
3.628551097832025363e+01,8.215000000000000000e+04
3.628551097832025363e+01,8.453500000000000000e+04
3.628551097832025363e+01,8.692000000000000000e+04
3.628551097832025363e+01,8.930500000000000000e+04
3.892348000649562323e+01,9.169000000000000000e+04
3.892348000649562323e+01,9.267900000000000000e+04
3.892348000649562323e+01,9.367000000000000000e+04
4.709209703922604007e+01,9.466000000000000000e+04
4.709209703922604007e+01,9.943200000000000000e+04
4.709209703922604007e+01,1.042040000000000000e+05
5.959995006753433699e+01,1.089760000000000000e+05
5.959995006753433699e+01,1.113630000000000000e+05
5.959995006753433699e+01,1.161350000000000000e+05
5.959995006753433699e+01,1.209070000000000000e+05
6.781076286473556536e+01,1.256790000000000000e+05
6.781076286473556536e+01,1.280640000000000000e+05
6.781076286473556536e+01,1.328360000000000000e+05
6.781076286473556536e+01,1.376080000000000000e+05
7.256754216616974418e+01,1.423800000000000000e+05
7.256754216616974418e+01,1.447650000000000000e+05
7.256754216616974418e+01,1.495370000000000000e+05
7.256754216616974418e+01,1.543090000000000000e+05
7.256754216616974418e+01,1.590810000000000000e+05
7.784295583335547519e+01,1.638530000000000000e+05
7.784295583335547519e+01,1.649740000000000000e+05
7.784295583335547519e+01,1.660930000000000000e+05
9.417833294511994779e+01,1.672120000000000000e+05
9.417833294511994779e+01,1.767550000000000000e+05
9.417833294511994779e+01,1.862980000000000000e+05
9.844339791797565908e+01,1.958410000000000000e+05
1.191905121983378848e+02,2.008210000000000000e+05
1.191905121983378848e+02,2.055930000000000000e+05
1.191905121983378848e+02,2.151360000000000000e+05
1.191905121983378848e+02,2.246790000000000000e+05
1.356093730817034384e+02,2.342220000000000000e+05
1.356093730817034384e+02,2.389940000000000000e+05
1.356093730817034384e+02,2.485370000000000000e+05
1.356093730817034384e+02,2.580800000000000000e+05
1.451211671725416750e+02,2.676230000000000000e+05
1.451211671725416750e+02,2.723950000000000000e+05
1.451211671725416750e+02,2.819460000000000000e+05
1.451211671725416750e+02,2.914970000000000000e+05
1.451211671725416750e+02,3.010480000000000000e+05
1.556698974194482048e+02,3.105990000000000000e+05
