0.0195	1001.644509
0.0395	1001.64458
0.0595	1001.644664
0.0795	1001.644765
0.0995	1001.644886
0.1195	1001.645028
0.1395	1001.645193
0.1595	1001.645381
0.1795	1001.645592
0.1995	1001.645825
0.2195	1001.646079
0.2395	1001.646351
0.2595	1001.646639
0.2795	1001.646939
0.2995	1001.647248
0.3195	1001.647563
0.3395	1001.64788
0.3595	1001.648196
0.3795	1001.648506
0.3995	1001.648807
0.4195	1001.649098
0.4395	1001.649375
0.4595	1001.649636
0.4795	1001.64988
0.4995	1001.650106
0.5195	1001.650313
0.5395	1001.650503
0.5595	1001.650675
0.5795	1001.650831
0.5995	1001.650973
0.6195	1001.651103
0.6395	1001.651223
0.6595	1001.651335
0.6795	1001.651443
0.6995	1001.651548
0.7195	1001.651655
0.7395	1001.651764
0.7595	1001.65188
0.7795	1001.652002
0.7995	1001.652134
0.8195	1001.652276
0.8395	1001.65243
0.8595	1001.652596
0.8795	1001.652774
0.8995	1001.652963
0.9195	1001.653163
0.9395	1001.653373
0.9595	1001.653592
0.9795	1001.653817
0.9995	1001.654046
1.0195	1001.654279
1.0395	1001.654512
1.0595	1001.654743
1.0795	1001.654971
1.0995	1001.655193
1.1195	1001.655408
1.1395	1001.655615
1.1595	1001.655811
1.1795	1001.655997
1.1995	1001.65617
1.2195	1001.656332
1.2395	1001.656482
1.2595	1001.65662
1.2795	1001.656748
1.2995	1001.656865
1.3195	1001.656973
1.3395	1001.657074
1.3595	1001.657168
1.3795	1001.657257
1.3995	1001.657344
1.4195	1001.657429
1.4395	1001.657513
1.4595	1001.6576
1.4795	1001.657688
1.4995	1001.657781
1.5195	1001.657878
1.5395	1001.65798
1.5595	1001.658088
1.5795	1001.658201
1.5995	1001.65832
1.6195	1001.658445
1.6395	1001.658574
1.6595	1001.658708
1.6795	1001.658844
1.6995	1001.658983
1.7195	1001.659122
1.7395	1001.659261
1.7595	1001.659399
1.7795	1001.659534
1.7995	1001.659666
1.8195	1001.659793
1.8395	1001.659914
1.8595	1001.660028
1.8795	1001.660135
1.8995	1001.660235
1.9195	1001.660327
1.9395	1001.660411
1.9595	1001.660487
1.9795	1001.660556
1.9995	1001.660618
2.0195	1001.660674
2.0395	1001.660724
2.0595	1001.660769
2.0795	1001.66081
2.0995	1001.660849
2.1195	1001.660885
2.1395	1001.66092
2.1595	1001.660955
2.1795	1001.66099
2.1995	1001.661026
2.2195	1001.661064
2.2395	1001.661105
2.2595	1001.661147
2.2795	1001.661193
2.2995	1001.661241
2.3195	1001.661292
2.3395	999.4651931
2.3595	999.9600047
2.3795	1001.092781
2.3995	1000.396922
2.4195	1000.138122
2.4395	1000.572036
2.4595	1000.518653
2.4795	1000.333888
2.4995	1000.434485
2.5195	1000.482691
2.5395	1000.417065
2.5595	1000.422897
2.5795	1000.454345
2.5995	1000.441816
2.6195	1000.435149
2.6395	1000.44715
2.6595	1000.44885
2.6795	1000.445781
2.6995	1000.449373
2.7195	1000.452283
2.7395	1000.451971
2.7595	1000.452888
2.7795	1000.454388
2.7995	1000.45458
2.8195	1000.454514
2.8395	1000.454662
2.8595	1000.454343
2.8795	1000.453637
2.8995	1000.452875
2.9195	1000.451937
2.9395	1000.450778
2.9595	1000.449544
2.9795	1000.448273
2.9995	1000.446959
3.0195	1000.445667
3.0395	1000.444449
3.0595	1000.443328
3.0795	1000.442335
3.0995	1000.441505
3.1195	1000.440856
3.1395	1000.440402
3.1595	1000.440153
3.1795	1000.440111
3.1995	1000.44027
3.2195	1000.440619
3.2395	1000.441143
3.2595	1000.441819
3.2795	1000.442622
3.2995	1000.443523
3.3195	1000.44449
3.3395	1000.445492
3.3595	1000.446496
3.3795	1000.447471
3.3995	1000.448386
3.4195	1000.449216
3.4395	1000.449935
3.4595	1000.450525
3.4795	1000.450971
3.4995	1000.451263
3.5195	1000.451396
3.5395	1000.45137
3.5595	1000.45119
3.5795	1000.450865
3.5995	1000.450411
3.6195	1000.449843
3.6395	1000.449183
3.6595	1000.448453
3.6795	1000.447677
3.6995	1000.446879
3.7195	1000.446085
3.7395	1000.445319
3.7595	1000.444601
3.7795	1000.443953
3.7995	1000.443391
3.8195	1000.44293
3.8395	1000.442579
3.8595	1000.442345
3.8795	1000.442232
3.8995	1000.442237
3.9195	1000.442356
3.9395	1000.442581
3.9595	1000.4429
3.9795	1000.4433
3.9995	1000.443765
4.0195	1000.444277
4.0395	1000.444817
4.0595	1000.445368
4.0795	1000.44591
4.0995	1000.446426
4.1195	1000.446899
4.1395	1000.447314
4.1595	1000.447661
4.1795	1000.447928
4.1995	1000.448108
4.2195	1000.448198
4.2395	1000.448197
4.2595	1000.448106
4.2795	1000.447929
4.2995	1000.447674
4.3195	1000.447349
4.3395	1000.446967
4.3595	1000.446539
4.3795	1000.446079
4.3995	1000.445601
4.4195	1000.44512
4.4395	1000.44465
4.4595	1000.444203
4.4795	1000.443793
4.4995	1000.443429
4.5195	1000.443121
4.5395	1000.442875
4.5595	1000.442696
4.5795	1000.442587
4.5995	1000.442549
4.6195	1000.442578
4.6395	1000.442672
4.6595	1000.442824
4.6795	1000.443028
4.6995	1000.443273
4.7195	1000.443552
4.7395	1000.443852
4.7595	1000.444164
4.7795	1000.444476
4.7995	1000.444778
4.8195	1000.44506
4.8395	1000.445313
4.8595	1000.44553
4.8795	1000.445704
4.8995	1000.445831
4.9195	1000.445906
4.9395	1000.44593
4.9595	1000.445902
4.9795	1000.445823
4.9995	1000.445699
5.0195	1000.445532
5.0395	1000.44533
5.0595	1000.445099
5.0795	1000.444847
