lambda,nu,emp_mean
190,1.0200000000000002,97.6
134,1.0100000000000002,96.1
97,1.1800000000000004,49.053333333333335
23,1.1100000000000003,16.986666666666668
102,0.9000000000000001,97.77333333333333
189,1.0900000000000003,95.84
23,1.0000000000000002,22.426666666666666
27,0.9000000000000001,38.3
166,0.8500000000000001,98.64666666666666
139,1.1600000000000004,69.96
161,1.0300000000000002,96.74
141,1.0900000000000003,88.72
83,0.8200000000000001,97.83333333333333
114,1.0300000000000002,92.42
20,0.9600000000000002,23.013333333333332
65,1.0900000000000003,46.306666666666665
110,0.8300000000000001,98.36
86,0.9600000000000002,92.82666666666667
196,0.8500000000000001,98.64
39,1.0800000000000003,29.073333333333334
40,1.1300000000000003,26.62
85,1.0800000000000003,61.24666666666667
194,1.1900000000000004,83.10666666666667
23,0.8200000000000001,44.846666666666664
159,0.8900000000000001,98.22
24,0.81,51.0
130,0.9200000000000002,98.12666666666667
105,0.8,98.34
130,0.8200000000000001,98.56
49,1.1400000000000003,30.426666666666666
74,0.8500000000000001,97.04
99,1.1700000000000004,51.553333333333335
100,1.1200000000000003,61.586666666666666
183,0.9900000000000002,97.88666666666667
171,0.9700000000000002,98.08666666666667
147,1.1400000000000003,79.74
87,0.8,98.12
184,1.1100000000000003,93.92
129,1.1100000000000003,79.02
146,0.8,98.6
113,0.9300000000000002,97.5
128,0.8800000000000001,97.97333333333333
186,0.8300000000000001,98.64
22,1.1900000000000004,13.526666666666667
184,0.9400000000000002,98.28666666666666
113,0.8300000000000001,98.36
40,1.1200000000000003,26.926666666666666
136,1.1600000000000004,69.14666666666666
42,1.1100000000000003,28.62
194,0.8700000000000001,98.62666666666667
176,1.1900000000000004,78.2
120,1.0600000000000003,88.6
90,0.9100000000000001,96.1
99,0.8200000000000001,98.17333333333333
179,1.1800000000000004,80.88
55,0.9500000000000002,68.26666666666667
175,0.8700000000000001,98.52
78,1.0700000000000003,58.846666666666664
142,1.0700000000000003,93.04
10,1.1500000000000004,7.3533333333333335
101,0.9000000000000001,97.48666666666666
173,0.8400000000000001,98.60666666666667
62,0.9400000000000002,81.22666666666667
177,0.9200000000000002,98.31333333333333
177,0.9500000000000002,98.24
92,0.8400000000000001,98.10666666666667
36,1.0000000000000002,36.39333333333333
198,0.9700000000000002,98.22
144,0.9000000000000001,98.34
28,0.9400000000000002,33.873333333333335
71,0.8700000000000001,96.22
104,1.0600000000000003,80.28
135,0.9000000000000001,98.34666666666666
136,0.81,98.56666666666666
112,1.0400000000000003,89.72666666666667
90,1.1800000000000004,44.54
124,0.8500000000000001,98.22
153,1.1800000000000004,69.78
38,1.1200000000000003,25.573333333333334
152,0.8800000000000001,98.43333333333334
55,1.1100000000000003,37.46666666666667
130,1.0900000000000003,83.88666666666667
130,0.8600000000000001,98.37333333333333
141,0.8200000000000001,98.54666666666667
190,1.1700000000000004,86.74666666666667
162,0.9900000000000002,97.76666666666667
12,1.1800000000000004,8.293333333333333
98,0.8300000000000001,98.14666666666666
133,1.1600000000000004,67.33333333333333
157,1.1200000000000003,88.96666666666667
21,0.9800000000000002,22.233333333333334
43,1.1000000000000003,29.866666666666667
111,0.8400000000000001,98.30666666666667
42,0.9600000000000002,48.22666666666667
54,1.1800000000000004,29.206666666666667
177,1.0500000000000003,96.59333333333333
70,0.8,97.85333333333334
154,0.9100000000000001,98.40666666666667
134,0.8300000000000001,98.54
130,0.8900000000000001,98.28666666666666
111,0.9600000000000002,96.46666666666667
56,1.1300000000000003,35.10666666666667
63,1.0300000000000002,56.84
160,1.0400000000000003,96.64
37,1.0700000000000003,28.6
67,1.0100000000000002,64.12666666666667
59,1.0700000000000003,44.986666666666665
71,0.9400000000000002,88.15333333333334
58,1.0100000000000002,56.406666666666666
147,1.0100000000000002,97.14
173,1.0400000000000003,97.14
169,0.8400000000000001,98.52
160,1.0300000000000002,96.93333333333334
106,1.1700000000000004,53.74666666666667
89,1.0000000000000002,86.36
60,0.9400000000000002,76.54666666666667
144,0.8300000000000001,98.56666666666666
45,1.1300000000000003,29.366666666666667
152,0.9200000000000002,98.30666666666667
55,1.0200000000000002,51.1
70,1.1000000000000003,46.74
14,0.9600000000000002,15.373333333333333
115,1.1700000000000004,57.82666666666667
108,1.0300000000000002,90.50666666666666
16,0.8500000000000001,26.68
107,0.9600000000000002,96.30666666666667
163,0.9200000000000002,98.19333333333333
158,0.8800000000000001,98.48
20,0.9700000000000002,21.993333333333332
107,0.8900000000000001,97.87333333333333
186,1.1900000000000004,80.75333333333333
59,1.1800000000000004,32.11333333333334
112,0.9100000000000001,97.88
37,0.9000000000000001,54.22666666666667
23,1.0300000000000002,20.466666666666665
146,1.1800000000000004,68.34666666666666
33,0.9500000000000002,40.10666666666667
129,0.9900000000000002,96.42666666666666
102,1.0500000000000003,81.77333333333333
39,1.1500000000000004,24.08
170,0.8500000000000001,98.7
159,1.0300000000000002,96.61333333333333
103,1.0600000000000003,78.14
132,1.1800000000000004,62.78
148,0.9000000000000001,98.13333333333334
115,0.8300000000000001,98.41333333333333
10,0.8400000000000001,15.28
70,1.1300000000000003,42.42
159,0.9200000000000002,98.4
140,0.8300000000000001,98.55333333333333
51,0.8900000000000001,81.99333333333334
185,1.1400000000000003,91.31333333333333
141,1.0100000000000002,96.66666666666667
81,0.9600000000000002,91.2
104,0.8500000000000001,98.15333333333334
148,0.8700000000000001,98.35333333333334
115,0.9900000000000002,95.32666666666667
62,0.9300000000000002,82.92666666666666
13,1.1500000000000004,8.94
38,0.8600000000000001,68.35333333333334
199,0.8,98.8
180,0.8400000000000001,98.66
99,0.8,98.31333333333333
63,0.9800000000000002,68.73333333333333
59,0.8300000000000001,95.86
107,1.0300000000000002,89.02
17,0.9000000000000001,24.06
36,1.0100000000000002,34.9
29,0.8400000000000001,54.46666666666667
25,1.1400000000000003,16.686666666666667
147,0.8500000000000001,98.45333333333333
180,0.9400000000000002,98.28666666666666
42,0.9000000000000001,63.16
161,0.9700000000000002,97.9
108,0.9700000000000002,95.34
147,0.9100000000000001,98.10666666666667
46,0.8600000000000001,84.82666666666667
65,0.9100000000000001,90.76666666666667
106,1.0100000000000002,92.9
55,0.8200000000000001,95.86
110,0.9800000000000002,95.82
45,0.9400000000000002,57.54666666666667
83,1.0200000000000002,76.53333333333333
95,1.1600000000000004,50.653333333333336
151,1.1200000000000003,86.49333333333334
67,1.1700000000000004,36.18
103,1.0400000000000003,85.14
167,1.0900000000000003,94.1
122,0.8500000000000001,98.24666666666667
110,1.0900000000000003,75.48666666666666
152,1.1200000000000003,86.72
193,0.81,98.68666666666667
112,0.8300000000000001,98.20666666666666
17,1.0700000000000003,13.86
103,0.8300000000000001,98.29333333333334
98,1.1100000000000003,61.88666666666666
186,1.0500000000000003,97.22
131,1.0900000000000003,86.25333333333333
77,0.9600000000000002,88.82
46,0.9600000000000002,54.17333333333333
198,1.0100000000000002,97.98
44,1.0300000000000002,40.24666666666667
154,0.8800000000000001,98.56666666666666
143,1.0800000000000003,92.15333333333334
172,0.8500000000000001,98.6
16,1.0200000000000002,15.34
189,1.0700000000000003,97.00666666666666
58,1.1900000000000004,30.273333333333333
142,0.9600000000000002,97.41333333333333
199,0.8700000000000001,98.63333333333334
197,1.1100000000000003,95.83333333333333
64,1.1800000000000004,33.94
182,1.1500000000000004,88.52
113,1.0700000000000003,82.02
140,0.8700000000000001,98.32666666666667
13,1.0800000000000003,10.08
192,1.0600000000000003,97.18666666666667
16,0.8300000000000001,28.3
100,1.1800000000000004,48.733333333333334
128,1.0900000000000003,84.36
18,0.9000000000000001,24.366666666666667
14,1.1900000000000004,9.026666666666667
13,0.8800000000000001,18.206666666666667
127,0.9700000000000002,96.89333333333333
149,1.1500000000000004,77.67333333333333
89,0.9100000000000001,96.6
62,0.8,97.47333333333333
16,0.8800000000000001,23.69333333333333
127,1.0200000000000002,95.75333333333333
13,1.1100000000000003,9.986666666666666
10,0.81,17.92
132,0.9700000000000002,97.17333333333333
91,0.8800000000000001,97.78666666666666
160,0.8800000000000001,98.48666666666666
69,0.8200000000000001,97.49333333333334
179,1.0900000000000003,95.57333333333334
27,1.0800000000000003,21.34
150,1.1900000000000004,66.93333333333334
78,0.8200000000000001,97.8
186,0.9200000000000002,98.34
85,1.0500000000000003,68.97333333333333
142,1.1400000000000003,76.99333333333334
108,1.1000000000000003,70.79333333333334
114,1.0700000000000003,81.58
76,1.0000000000000002,75.81333333333333
67,1.1200000000000003,42.26
32,0.9400000000000002,40.28666666666667
97,1.0300000000000002,83.41333333333333
76,1.1600000000000004,41.78666666666667
142,0.9200000000000002,98.00666666666666
56,1.0000000000000002,55.34
126,1.1100000000000003,78.27333333333333
115,0.8,98.46666666666667
154,1.0900000000000003,92.71333333333334
140,1.1400000000000003,76.36
133,1.0100000000000002,96.10666666666667
174,0.9300000000000002,98.35333333333334
119,0.9300000000000002,97.65333333333334
65,0.8400000000000001,96.90666666666667
88,0.9900000000000002,87.76
20,0.9100000000000001,27.24
106,1.0000000000000002,93.1
187,0.8,98.70666666666666
178,1.0700000000000003,96.42
54,1.1200000000000003,34.72666666666667
130,0.9600000000000002,97.57333333333334
145,1.0800000000000003,91.91333333333333
17,0.8200000000000001,31.826666666666668
194,1.0500000000000003,97.3
194,0.9300000000000002,98.55333333333333
98,1.1400000000000003,56.306666666666665
40,1.0900000000000003,29.846666666666668
86,1.1300000000000003,51.4
29,0.9700000000000002,32.2
68,0.9600000000000002,81.34666666666666
113,1.1000000000000003,72.32
20,1.0400000000000003,17.913333333333334
143,0.9900000000000002,97.08
98,0.9800000000000002,94.12
152,0.8500000000000001,98.47333333333333
61,1.1200000000000003,39.513333333333335
49,1.0400000000000003,42.126666666666665
112,0.8900000000000001,97.98666666666666
117,1.0700000000000003,84.88666666666667
176,1.1100000000000003,93.63333333333334
188,1.1900000000000004,79.45333333333333
67,1.0400000000000003,58.02
163,0.9500000000000002,98.06666666666666
198,0.8900000000000001,98.57333333333334
15,0.9100000000000001,20.1
25,0.9600000000000002,28.7
86,1.1800000000000004,43.64
47,0.9100000000000001,70.42
86,1.0200000000000002,79.48
193,1.0000000000000002,98.12
138,0.9600000000000002,97.57333333333334
95,1.0500000000000003,75.27333333333333
127,0.8900000000000001,98.24
35,0.8200000000000001,77.31333333333333
49,1.1000000000000003,34.60666666666667
46,0.9700000000000002,50.46
189,0.9400000000000002,98.39333333333333
31,0.9200000000000002,41.88
156,1.0000000000000002,97.31333333333333
73,1.0400000000000003,60.81333333333333
131,1.0100000000000002,96.08666666666667
120,0.8400000000000001,98.32
159,1.0000000000000002,97.49333333333334
135,1.1000000000000003,84.66
126,1.0700000000000003,88.02
92,0.8300000000000001,97.93333333333334
69,0.8400000000000001,96.95333333333333
108,1.0600000000000003,81.3
183,1.1700000000000004,83.93333333333334
187,1.1100000000000003,94.78666666666666
148,0.9600000000000002,97.72666666666667
91,0.9100000000000001,96.74666666666667
170,0.9300000000000002,98.28
31,0.9800000000000002,33.76
25,1.0500000000000003,21.726666666666667
183,1.1500000000000004,89.07333333333334
161,1.1400000000000003,84.46666666666667
48,0.8300000000000001,93.24
181,1.1900000000000004,78.89333333333333
116,1.0400000000000003,89.55333333333333
45,0.8900000000000001,71.78666666666666
101,1.1200000000000003,61.54666666666667
85,1.0400000000000003,71.89333333333333
18,1.0400000000000003,16.30666666666667
144,1.1700000000000004,70.51333333333334
42,0.8900000000000001,66.34
155,1.1800000000000004,71.74666666666667
45,1.1700000000000004,25.926666666666666
26,0.8500000000000001,45.72
147,0.9700000000000002,97.77333333333333
192,1.1000000000000003,95.98666666666666
163,0.9300000000000002,98.2
33,1.0900000000000003,25.253333333333334
15,1.0600000000000003,12.773333333333333
185,1.1000000000000003,94.73333333333333
117,0.9400000000000002,97.19333333333333
74,0.9900000000000002,77.17333333333333
23,1.0500000000000003,20.12
183,1.1900000000000004,78.50666666666666
34,1.0100000000000002,33.846666666666664
135,1.1400000000000003,74.23333333333333
74,1.1900000000000004,36.473333333333336
148,0.8300000000000001,98.51333333333334
172,1.0500000000000003,96.49333333333334
116,1.0800000000000003,79.6
73,1.0000000000000002,73.32
56,0.8,97.0
192,0.9300000000000002,98.38666666666667
110,1.1300000000000003,64.75333333333333
52,1.1700000000000004,29.3
29,0.9900000000000002,30.72
22,1.1000000000000003,16.553333333333335
46,1.0600000000000003,37.513333333333335
22,0.8400000000000001,39.22666666666667
71,0.8600000000000001,96.39333333333333
17,0.9900000000000002,17.333333333333332
103,1.1500000000000004,57.60666666666667
59,0.8800000000000001,92.0
98,0.9100000000000001,97.20666666666666
120,0.9600000000000002,96.98666666666666
114,0.8800000000000001,98.0
148,1.1100000000000003,87.48666666666666
45,1.1400000000000003,28.626666666666665
45,0.9500000000000002,55.54666666666667
83,1.0800000000000003,60.39333333333333
108,1.0900000000000003,73.23333333333333
170,1.0700000000000003,95.92
114,1.1400000000000003,63.67333333333333
36,0.8200000000000001,78.94
94,1.1100000000000003,59.62
87,1.0500000000000003,69.96666666666667
101,1.0400000000000003,84.15333333333334
74,1.0100000000000002,71.06666666666666
186,1.1600000000000004,88.44666666666667
47,0.9800000000000002,50.28
137,0.9800000000000002,97.36666666666666
37,1.1400000000000003,23.69333333333333
17,0.9700000000000002,18.546666666666667
179,0.9600000000000002,98.08666666666667
15,0.9200000000000002,19.473333333333333
132,0.8600000000000001,98.33333333333333
167,0.8700000000000001,98.64666666666666
60,0.9500000000000002,74.5
119,1.0800000000000003,82.05333333333333
13,0.9800000000000002,13.273333333333333
91,1.1700000000000004,47.306666666666665
27,1.1800000000000004,15.96
38,1.1000000000000003,27.233333333333334
67,1.1500000000000004,38.78666666666667
97,1.1000000000000003,63.98
104,1.0000000000000002,92.96666666666667
10,1.1000000000000003,8.513333333333334
168,1.1900000000000004,74.72666666666667
123,0.8400000000000001,98.3
62,0.9800000000000002,68.98666666666666
81,0.8200000000000001,97.73333333333333
29,0.8700000000000001,47.64666666666667
25,0.8200000000000001,51.446666666666665
18,1.1800000000000004,11.526666666666667
114,0.9900000000000002,95.21333333333334
17,0.8800000000000001,25.486666666666668
43,0.8900000000000001,69.15333333333334
180,1.1600000000000004,85.88666666666667
55,0.9700000000000002,62.79333333333334
129,1.0400000000000003,94.51333333333334
37,1.1700000000000004,21.913333333333334
191,1.1700000000000004,87.11333333333333
138,1.1500000000000004,72.58
162,0.9600000000000002,98.05333333333333
26,0.8600000000000001,43.653333333333336
69,1.0400000000000003,58.806666666666665
52,1.0200000000000002,47.973333333333336
173,1.0100000000000002,97.68
103,0.9400000000000002,96.63333333333334
110,0.9500000000000002,96.60666666666667
42,0.9300000000000002,55.72666666666667
28,1.0100000000000002,27.12
79,1.1400000000000003,46.34
21,1.0100000000000002,20.9
42,0.8400000000000001,83.19333333333333
107,0.8300000000000001,98.36
29,1.1800000000000004,17.233333333333334
137,1.0500000000000003,93.79333333333334
198,0.9400000000000002,98.34666666666666
139,1.1400000000000003,76.83333333333333
98,0.9200000000000002,97.22666666666667
154,0.8,98.64666666666666
26,1.1600000000000004,16.813333333333333
87,0.8900000000000001,97.06666666666666
66,1.1300000000000003,40.946666666666665
189,0.9900000000000002,98.08666666666667
55,0.9200000000000002,78.18
107,0.9800000000000002,95.32666666666667
181,1.0000000000000002,97.95333333333333
152,1.0100000000000002,97.04
57,0.9200000000000002,80.38666666666667
13,1.0900000000000003,10.6
97,1.0400000000000003,81.15333333333334
159,0.81,98.66
32,1.0000000000000002,31.726666666666667
55,0.8400000000000001,94.56666666666666
125,1.0300000000000002,93.91333333333333
115,1.1300000000000003,66.15333333333334
143,0.8500000000000001,98.50666666666666
181,0.9100000000000001,98.32666666666667
67,0.8300000000000001,96.96666666666667
190,1.0700000000000003,96.53333333333333
135,0.8500000000000001,98.34
178,1.0200000000000002,97.41333333333333
162,1.0900000000000003,93.96
127,0.81,98.6
124,1.0600000000000003,90.39333333333333
84,0.9800000000000002,87.65333333333334
166,0.8900000000000001,98.56666666666666
181,1.1200000000000003,93.52666666666667
67,0.9100000000000001,92.22666666666667
181,0.8900000000000001,98.64666666666666
65,1.1800000000000004,35.0
66,1.1200000000000003,41.56666666666667
158,1.0200000000000002,96.84666666666666
192,0.9200000000000002,98.46
141,0.8400000000000001,98.29333333333334
60,0.9000000000000001,88.79333333333334
144,0.8700000000000001,98.42666666666666
54,1.1500000000000004,31.773333333333333
36,1.1600000000000004,21.1
65,1.1600000000000004,36.526666666666664
10,0.8500000000000001,15.14
167,1.1900000000000004,74.35333333333334
39,0.8800000000000001,62.74666666666667
79,1.1600000000000004,43.06
118,1.0100000000000002,95.06
129,0.9200000000000002,97.97333333333333
175,0.8,98.75333333333333
53,1.1300000000000003,33.11333333333334
144,1.0000000000000002,97.06
131,0.9600000000000002,97.36666666666666
18,0.8800000000000001,27.466666666666665
30,1.1200000000000003,20.273333333333333
112,1.0900000000000003,76.66666666666667
89,0.8800000000000001,97.32
73,0.8900000000000001,96.28
193,0.9700000000000002,98.32
45,1.0900000000000003,32.72
26,1.1900000000000004,15.8
147,1.0900000000000003,90.96
24,1.0800000000000003,18.8
124,1.0900000000000003,83.87333333333333
88,1.1200000000000003,54.75333333333333
141,1.0600000000000003,92.72666666666667
55,1.0800000000000003,41.653333333333336
49,0.8200000000000001,95.15333333333334
75,0.8600000000000001,96.64666666666666
114,1.0000000000000002,95.00666666666666
14,1.0800000000000003,11.486666666666666
193,0.9900000000000002,98.16666666666667
166,1.0500000000000003,96.73333333333333
65,1.0600000000000003,50.2
195,1.0100000000000002,97.93333333333334
11,0.9600000000000002,12.16
169,0.9200000000000002,98.35333333333334
80,0.8800000000000001,96.70666666666666
24,1.1300000000000003,16.913333333333334
143,1.1100000000000003,84.50666666666666
12,0.9000000000000001,15.886666666666667
33,0.8,78.66
60,0.8600000000000001,95.11333333333333
155,0.8800000000000001,98.34
189,0.9100000000000001,98.55333333333333
46,1.1200000000000003,30.35333333333333
128,0.9200000000000002,97.79333333333334
35,1.0000000000000002,34.96
144,0.81,98.58666666666667
30,1.1600000000000004,18.906666666666666
10,0.9200000000000002,12.426666666666666
185,0.8700000000000001,98.58666666666667
193,1.0300000000000002,97.73333333333333
155,0.8900000000000001,98.32666666666667
118,0.8200000000000001,98.39333333333333
55,0.8800000000000001,89.86
41,0.9000000000000001,61.333333333333336
151,0.9700000000000002,97.74666666666667
12,0.9900000000000002,12.693333333333333
50,1.0100000000000002,48.24
63,0.8400000000000001,96.45333333333333
159,0.8300000000000001,98.62
56,0.9100000000000001,82.1
118,1.1000000000000003,75.47333333333333
146,0.9700000000000002,97.66
25,1.0600000000000003,21.08
121,0.9900000000000002,95.58
112,1.1800000000000004,53.78
187,1.1800000000000004,84.20666666666666
153,0.9700000000000002,97.69333333333333
144,0.8200000000000001,98.67333333333333
170,1.0800000000000003,96.09333333333333
159,1.1400000000000003,84.28666666666666
108,0.8200000000000001,98.38
87,1.0000000000000002,85.30666666666667
47,0.9700000000000002,52.973333333333336
102,1.1000000000000003,67.74
191,0.8300000000000001,98.72
127,0.9800000000000002,97.01333333333334
41,1.0100000000000002,39.32
82,1.0700000000000003,60.846666666666664
10,0.9300000000000002,11.813333333333333
29,0.8,67.53333333333333
97,1.0900000000000003,66.22666666666667
44,1.1300000000000003,28.34
186,0.9400000000000002,98.38
122,1.0100000000000002,95.05333333333333
66,1.0100000000000002,62.89333333333333
29,0.9500000000000002,34.89333333333333
10,1.0800000000000003,8.66
127,0.8300000000000001,98.45333333333333
27,1.0600000000000003,22.166666666666668
36,1.0800000000000003,27.293333333333333
162,0.8300000000000001,98.58
159,1.0400000000000003,97.05333333333333
13,0.9700000000000002,14.26
30,0.9800000000000002,31.28
56,0.8300000000000001,95.77333333333333
172,1.0100000000000002,97.44
96,0.9600000000000002,94.8
160,1.1100000000000003,90.64
113,1.0200000000000002,93.16
160,0.9000000000000001,98.50666666666666
107,1.1000000000000003,68.89333333333333
95,1.1400000000000003,53.093333333333334
53,0.9500000000000002,64.56
105,0.9600000000000002,96.02
22,1.0400000000000003,19.513333333333332
114,0.9000000000000001,97.88666666666667
138,0.9500000000000002,97.86
168,1.1300000000000003,89.88666666666667
166,1.0300000000000002,97.13333333333334
158,1.1000000000000003,91.6
140,1.0400000000000003,95.27333333333333
193,1.1400000000000003,92.32
65,1.1500000000000004,38.82
183,0.9100000000000001,98.43333333333334
88,0.9700000000000002,92.21333333333334
37,1.1000000000000003,26.46
11,0.9000000000000001,14.74
65,0.9900000000000002,67.10666666666667
23,1.0100000000000002,23.0
42,0.9200000000000002,58.28
44,1.0800000000000003,33.13333333333333
89,0.9400000000000002,94.88
48,0.9100000000000001,70.14
166,1.0100000000000002,97.86666666666666
161,0.9500000000000002,97.99333333333334
58,1.1000000000000003,39.82666666666667
155,0.9300000000000002,98.19333333333333
22,0.9400000000000002,27.42
89,0.8700000000000001,97.33333333333333
14,1.1700000000000004,9.5
99,0.9900000000000002,92.72666666666667
27,1.1100000000000003,19.453333333333333
133,0.9900000000000002,96.79333333333334
59,1.1700000000000004,32.53333333333333
114,0.9500000000000002,97.30666666666667
95,1.1800000000000004,47.92666666666667
58,0.8500000000000001,94.55333333333333
72,0.8900000000000001,95.54
195,0.9600000000000002,98.34
86,1.1900000000000004,42.04666666666667
97,1.1400000000000003,55.846666666666664
164,0.8500000000000001,98.50666666666666
40,1.0600000000000003,32.5
139,0.8600000000000001,98.48
158,1.1500000000000004,81.34
41,0.8500000000000001,78.10666666666667
84,1.0000000000000002,83.1
130,0.9500000000000002,97.62
44,0.9100000000000001,63.48
131,0.9200000000000002,97.70666666666666
114,1.1700000000000004,57.76
53,0.8500000000000001,92.8
84,1.1800000000000004,43.36666666666667
136,0.8300000000000001,98.52666666666667
45,0.9200000000000002,62.593333333333334
42,1.0800000000000003,30.9
143,1.1900000000000004,64.24666666666667
38,0.9300000000000002,49.68666666666667
122,1.0400000000000003,92.42666666666666
108,0.8,98.5
54,1.0300000000000002,48.22666666666667
38,1.0100000000000002,35.94
70,0.8400000000000001,97.00666666666666
15,1.1300000000000003,10.966666666666667
50,0.9100000000000001,73.72
129,0.9500000000000002,97.68666666666667
176,0.8700000000000001,98.52
195,0.8300000000000001,98.72666666666667
105,0.9100000000000001,97.74
24,0.8600000000000001,40.58
72,1.0700000000000003,54.68666666666667
166,0.8800000000000001,98.47333333333333
104,0.8700000000000001,98.08
121,1.1500000000000004,64.98
60,1.0900000000000003,42.46666666666667
38,0.8700000000000001,65.28
183,0.8400000000000001,98.70666666666666
134,0.8,98.58666666666667
77,0.9900000000000002,80.16666666666667
102,1.1100000000000003,63.49333333333333
19,0.81,38.00666666666667
184,0.9900000000000002,97.84
34,0.8900000000000001,52.44
90,0.8700000000000001,97.59333333333333
173,0.9400000000000002,98.17333333333333
163,0.9800000000000002,97.71333333333334
98,1.0200000000000002,87.60666666666667
25,1.0200000000000002,23.833333333333332
127,0.9500000000000002,97.45333333333333
88,0.9400000000000002,95.81333333333333
26,0.8400000000000001,50.093333333333334
189,0.8500000000000001,98.61333333333333
127,1.0400000000000003,93.49333333333334
116,0.8700000000000001,98.24
197,1.1600000000000004,90.79333333333334
23,1.0700000000000003,19.06
57,1.0100000000000002,55.0
44,1.1900000000000004,24.3
84,1.1500000000000004,46.82
199,1.0600000000000003,97.32
198,1.0400000000000003,97.76666666666667
196,0.8900000000000001,98.66
64,1.1400000000000003,38.406666666666666
121,1.0900000000000003,82.52
150,1.1800000000000004,69.44666666666667
152,1.1700000000000004,73.66666666666667
182,0.9400000000000002,98.42
145,0.9800000000000002,97.61333333333333
105,0.8800000000000001,98.03333333333333
108,1.1200000000000003,64.24
174,1.0300000000000002,97.32666666666667
32,0.9700000000000002,35.13333333333333
130,0.9400000000000002,97.68666666666667
154,1.1200000000000003,86.54
179,0.8600000000000001,98.51333333333334
160,0.9100000000000001,98.22666666666667
122,0.8300000000000001,98.5
102,1.0600000000000003,78.02
86,0.8800000000000001,97.28
187,0.9000000000000001,98.48666666666666
133,0.9000000000000001,98.17333333333333
63,0.9300000000000002,85.39333333333333
35,0.9300000000000002,44.6
82,1.1600000000000004,44.46666666666667
46,1.1800000000000004,26.19333333333333
148,1.1800000000000004,68.59333333333333
185,0.9700000000000002,97.98666666666666
37,0.8,87.08666666666667
115,1.0300000000000002,91.46666666666667
20,0.8600000000000001,32.48
137,1.1000000000000003,85.69333333333333
33,1.0200000000000002,30.953333333333333
85,0.9100000000000001,96.26666666666667
153,0.9300000000000002,98.28
97,0.8800000000000001,97.73333333333333
102,0.8800000000000001,97.86
184,0.8800000000000001,98.57333333333334
146,1.0600000000000003,95.10666666666667
149,1.0100000000000002,97.25333333333333
54,0.8,96.82666666666667
195,1.1600000000000004,90.04666666666667
17,0.8600000000000001,26.033333333333335
102,0.9500000000000002,96.44666666666667
89,0.8300000000000001,97.98
164,0.9200000000000002,98.24666666666667
50,0.8500000000000001,90.71333333333334
171,1.0600000000000003,96.23333333333333
95,1.0900000000000003,65.02666666666667
184,0.9300000000000002,98.34
31,0.8400000000000001,60.06
173,0.8200000000000001,98.68
123,0.8700000000000001,98.3
146,1.1000000000000003,88.93333333333334
78,0.8400000000000001,97.40666666666667
80,1.0600000000000003,63.27333333333333
98,0.8900000000000001,97.78
13,1.1900000000000004,8.426666666666666
107,0.81,98.19333333333333
111,1.1300000000000003,63.74
90,1.1700000000000004,46.946666666666665
37,1.1200000000000003,25.5
188,0.8900000000000001,98.38
148,1.1300000000000003,81.83333333333333
78,0.9400000000000002,91.48
143,1.0200000000000002,96.44
92,1.0300000000000002,79.67333333333333
186,0.81,98.76
192,0.8,98.72666666666667
16,1.0300000000000002,15.353333333333333
30,0.9600000000000002,34.21333333333333
76,1.0700000000000003,57.53333333333333
62,1.0500000000000003,51.593333333333334
63,1.0700000000000003,48.193333333333335
117,1.0900000000000003,79.5
90,1.0800000000000003,64.31333333333333
166,1.1200000000000003,90.24666666666667
147,1.1100000000000003,87.51333333333334
170,1.1300000000000003,89.6
161,0.8600000000000001,98.60666666666667
52,1.1500000000000004,31.82
111,1.1600000000000004,57.84
75,0.9300000000000002,92.82
63,1.0900000000000003,44.75333333333333
67,0.8400000000000001,97.03333333333333
55,0.8300000000000001,95.83333333333333
41,0.9800000000000002,43.92666666666667
169,0.9400000000000002,98.24666666666667
37,1.0200000000000002,34.13333333333333
157,0.8600000000000001,98.58
99,1.1100000000000003,63.0
142,0.8400000000000001,98.55333333333333
126,0.8500000000000001,98.47333333333333
130,1.0300000000000002,94.79333333333334
54,1.1600000000000004,32.04666666666667
29,1.0700000000000003,23.013333333333332
123,1.0700000000000003,87.68
154,0.81,98.57333333333334
106,1.1200000000000003,63.486666666666665
184,1.0400000000000003,97.27333333333333
105,1.1300000000000003,60.63333333333333
106,1.0900000000000003,71.61333333333333
141,0.8700000000000001,98.34666666666666
170,1.1400000000000003,88.04
198,1.1000000000000003,95.89333333333333
173,1.0700000000000003,95.97333333333333
129,1.0600000000000003,91.24
46,1.1900000000000004,24.78
185,0.8300000000000001,98.64
91,0.9700000000000002,92.26666666666667
123,0.8300000000000001,98.66
78,0.81,97.9
179,1.1600000000000004,85.83333333333333
180,0.81,98.78
178,0.9400000000000002,98.35333333333334
115,1.0900000000000003,78.0
70,0.81,97.70666666666666
83,1.1300000000000003,49.08
170,1.1600000000000004,83.58
194,1.1400000000000003,93.30666666666667
26,1.1300000000000003,18.046666666666667
69,1.1800000000000004,36.18
150,1.0500000000000003,95.18
134,1.1100000000000003,81.65333333333334
30,1.1500000000000004,19.02
51,0.8800000000000001,85.25333333333333
54,0.9600000000000002,63.54666666666667
115,1.1800000000000004,54.82
188,0.8200000000000001,98.7
79,1.1300000000000003,47.586666666666666
150,1.0600000000000003,95.05333333333333
141,0.9700000000000002,97.4
167,1.1300000000000003,88.50666666666666
125,0.8300000000000001,98.44666666666667
