RAM 6575/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [50%@2188,33%@2187,66%@2187,66%@2187,off,off,off,off] EMC_FREQ 3%@665 GR3D_FREQ 0%@318 APE 150 MTS fg 3% bg 14% AO@25.5C GPU@25C Tdiode@26.75C PMIC@50C AUX@25C 	@26.5C thermal@25.3C Tboard@27C GPU 465/465 	 1085/1013 	 1085/1085 CV 0/0 VDDRQ 465/465 SYS5V 1808/1801
RAM 6575/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [50%@2188,50%@2187,100%@2188,0%@2188,off,off,off,off] EMC_FREQ 1%@1331 GR3D_FREQ 62%@318 APE 150 MTS fg 2% bg 9% AO@25.5C GPU@25C Tdiode@26.75C PMIC@50C AUX@25C 	@26.5C thermal@25.3C Tboard@27C GPU 620/476 	 1239/1029 	 1084/1084 CV 0/0 VDDRQ 465/465 SYS5V 1848/1805
RAM 6575/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [50%@2188,33%@2188,66%@2188,50%@2188,off,off,off,off] EMC_FREQ 1%@1331 GR3D_FREQ 64%@420 APE 150 MTS fg 0% bg 12% AO@25.5C GPU@25C Tdiode@26.75C PMIC@50C AUX@25C 	@26C thermal@25.3C Tboard@27C GPU 620/485 	 1394/1053 	 1084/1084 CV 0/0 VDDRQ 465/465 SYS5V 1848/1808
RAM 6575/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [33%@2188,0%@2188,100%@2188,33%@2188,off,off,off,off] EMC_FREQ 1%@1331 GR3D_FREQ 60%@420 APE 150 MTS fg 1% bg 5% AO@25C GPU@25C Tdiode@26.75C PMIC@50C AUX@25C 	@26.5C thermal@25.3C Tboard@27C GPU 620/494 	 1394/1075 	 1084/1084 CV 0/0 VDDRQ 465/465 SYS5V 1848/1810
RAM 6575/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [0%@2188,0%@2188,100%@2188,0%@2188,off,off,off,off] EMC_FREQ 1%@1331 GR3D_FREQ 84%@420 APE 150 MTS fg 0% bg 6% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.3C Tboard@27C GPU 619/501 	 1549/1103 	 1084/1084 CV 0/0 VDDRQ 465/465 SYS5V 1889/1815
RAM 6575/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [33%@2188,33%@2187,50%@2188,33%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 86%@420 APE 150 MTS fg 0% bg 23% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.3C Tboard@27C GPU 619/507 	 1549/1127 	 1084/1084 CV 0/0 VDDRQ 465/465 SYS5V 1889/1819
RAM 6575/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [0%@2188,0%@2188,66%@2188,100%@2188,off,off,off,off] EMC_FREQ 2%@1331 GR3D_FREQ 29%@522 APE 150 MTS fg 0% bg 25% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.3C Tboard@27C GPU 619/513 	 1549/1149 	 1084/1084 CV 0/0 VDDRQ 465/465 SYS5V 1889/1822
RAM 6575/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [25%@1651,0%@1448,0%@1190,0%@1259,off,off,off,off] EMC_FREQ 2%@1065 GR3D_FREQ 12%@522 APE 150 MTS fg 0% bg 1% AO@25C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26.5C thermal@25.3C Tboard@27C GPU 619/519 	 1549/1169 	 1084/1084 CV 0/0 VDDRQ 465/465 SYS5V 1889/1826
RAM 6575/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [33%@1190,0%@1190,0%@1190,0%@1260,off,off,off,off] EMC_FREQ 2%@1065 GR3D_FREQ 0%@522 APE 150 MTS fg 0% bg 0% AO@25C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26C thermal@25.3C Tboard@27C GPU 619/523 	 1549/1187 	 1084/1084 CV 0/0 VDDRQ 465/465 SYS5V 1889/1829
RAM 6575/31921MB (lfb 3153x4MB) SWAP 0/15960MB (cached 0MB) 	 [33%@1190,33%@1190,0%@1190,0%@1190,off,off,off,off] EMC_FREQ 2%@1065 GR3D_FREQ 0%@522 APE 150 MTS fg 0% bg 3% AO@25.5C GPU@25C Tdiode@27C PMIC@50C AUX@25C 	@26C thermal@25.3C Tboard@27C GPU 619/528 	 1394/1197 	 1084/1084 CV 0/0 VDDRQ 465/465 SYS5V 1889/1831
