1	17.750679813140795	11.941875490300527	7.7522289937269555	11.302398658235605	38.625135548895415	97.47971984314145	
2	7.183814740185235	4.60214369762279	2.0590318551873024	2.4421959604041255	10.46196662690089	22.164484101023522	
3	4.726772635398322	3.211148118095391	1.8837037244200938	1.0610184889615244	4.561558139078001	4.779441647337054	
4	3.4362442203412074	2.468829549212923	1.2218665910891096	0.17419087565716831	1.182548468207505	1.4740770125026057	
5	2.492278229700406	1.9068781109291801	0.9671604064093058	0.07042226782103246	0.4118712872750022	0.503613883867656	
6	1.7960936287897111	1.5566923473679182	0.7043349470685529	0.02483182237118169	0.15526679334257093	0.19409070552267385	
7	1.3905410821848139	1.3220193214620848	0.6277918619049947	0.02020064919364948	0.06481854589921947	0.08340325114648728	
8	0.9798065685646054	1.0493339091030809	0.4232057095808761	0.014662165417015214	0.027101155499110907	0.03624171471879966	
9	0.8541564291664367	0.788404256814533	0.3542366604703302	0.012329857802247757	0.012086464432368625	0.016916722072318806	
10	0.7794485946297162	0.778895254065825	0.27461221073131065	0.011151001725711254	0.005314114818587816	0.007898295369565945	
11	0.5131489223531351	0.5043513918513298	0.19141511960596902	0.010000502971350888	0.002504796584715894	0.003810424217319039	
12	0.3416741095264808	0.31900469149021254	0.16895014781391185	0.008722862312344036	0.0012302671002316283	0.0017392093980815942	
13	0.3372670016963756	0.30146988026955024	0.1574179169811249	0.007555334513857364	0.0007658813603983371	0.0008713950202655486	
14	0.2484192276072769	0.2554620424689945	0.13515127726765971	0.00663030375237443	0.0004818918592291361	0.0004213858312685434	
15	0.2461731184194482	0.23109110397031038	0.1099557091571015	0.00623112941986977	0.0002704875100050793	0.000210178302134941	
16	0.21934688913164874	0.20015152201578348	0.09658969344908906	0.0059097604277446765	0.00019306997589322602	0.00010280152070485512	
17	0.18392908628269342	0.1753243087488256	0.08721335666649005	0.004756661256661591	0.00015906123656496721	5.062490458590694e-05	
18	0.156069183238077	0.14649826081837233	0.07589345974534809	0.0045340776061751405	0.00012041318672009268	2.433149449387881e-05	
19	0.13378648643138383	0.12466580376260762	0.0701684300440896	0.003813145469010867	6.560876438999395e-05	1.2223332040256994e-05	
20	0.11950724595656927	0.10938731680497885	0.06618145157458503	0.0037265035584486675	5.3851571387655706e-05	5.830282570089523e-06	
21	0.10781174873507864	0.09810166050010467	0.05843679695020704	0.0031353231093839773	4.2056756988944535e-05	2.2241154221412587e-06	
22	0.10124759662268672	0.08741094788882935	0.05306089813025372	0.0030366378939015535	3.5416366781849116e-05	8.26379356207838e-07	
23	0.09046918405856351	0.07824836973489781	0.04852890084534858	0.0027020746842560867	2.792337784976987e-05	4.327601611182429e-07	
24	0.07938208487902804	0.06855433722614483	0.04517407988640534	0.002312211247538939	2.4348712964728452e-05	1.0381201450168467e-07	
25	0.07185600258221285	0.06286962038668972	0.041336157693096814	0.00221772097704013	2.2747344042117587e-05	3.894072700778727e-08	
26	0.06692105803919099	0.058111653364193785	0.03966915991332491	0.001867873659519136	1.657507291225686e-05	9.027900714175596e-09	
27	0.054839505989680806	0.05432815670608453	0.032844259572064	0.001691881292628292	1.235121184993442e-05	3.3158679405607275e-09	
28	0.05009785864345231	0.046791225632020046	0.03188059336007467	0.0015463652038715584	7.1437809166271075e-06	1.7744501685555815e-09	
29	0.04066058455184352	0.037803770405230946	0.030292205051379806	0.0014272931312258794	5.136420117410333e-06	1.3749223097797365e-09	
30	0.03612804063395994	0.03205685223282022	0.0275327220253766	0.0013071585431365144	4.355932002640044e-06	1.2570575323691976e-09	
31	0.03202561838328028	0.02588523970426781	0.024845794510163267	0.001166889187431091	3.840313620835939e-06	1.1774549283818272e-09	
32	0.02416036941881621	0.02419462214691185	0.020723293702863216	0.001120752311215883	3.49521240250616e-06	1.034247017365753e-09	
33	0.01926785499587628	0.012246539903806785	0.017659985719671624	0.0010101789227527265	2.7144572319590704e-06	9.135298986193589e-10	
34	0.017981637271398482	0.010439537103609835	0.01520215247319044	0.0009419367587736864	2.2492508352081552e-06	8.24022351180794e-10	
