   6.5647584e+01   4.3129952e-06
   6.6170726e+01   3.8251568e-06
   6.6679476e+01   3.3028256e-06
   6.7204599e+01   2.5860519e-06
   6.7719681e+01   2.2839349e-06
   6.8220259e+01   1.9739722e-06
   6.8723465e+01   1.7598799e-06
   6.9225228e+01   1.5986404e-06
   6.9735535e+01   1.4703061e-06
   7.0243147e+01   1.3639879e-06
   7.0746428e+01   1.2940859e-06
   7.1254214e+01   1.2007390e-06
   7.1758628e+01   1.1249857e-06
   7.2261644e+01   1.0586946e-06
   7.2764181e+01   9.9988651e-07
   7.3277700e+01   1.1573639e-06
   7.3798054e+01   1.0387267e-06
   7.4307399e+01   9.1901007e-07
   7.4813859e+01   9.1760568e-07
   7.5330171e+01   8.3554398e-07
   7.5831392e+01   7.6531162e-07
   7.6344974e+01   7.0017737e-07
   7.6870003e+01   6.4531063e-07
   7.7379374e+01   6.9384753e-07
   7.7881216e+01   6.9009384e-07
   7.8401019e+01   6.7509730e-07
   7.8902010e+01   5.9364368e-07
   7.9415543e+01   5.3632729e-07
   7.9939124e+01   4.9243632e-07
   8.0448817e+01   4.5794083e-07
   8.0949008e+01   4.2904547e-07
   8.1468646e+01   4.0259739e-07
   8.1988828e+01   3.7889735e-07
   8.2503831e+01   3.5764131e-07
   8.3007357e+01   3.3860331e-07
   8.3519670e+01   3.2081944e-07
   8.4021446e+01   3.0466523e-07
   8.4531694e+01   2.8947376e-07
   8.5036223e+01   2.6717397e-07
   8.5547591e+01   3.1648755e-07
   8.6047696e+01   3.1327088e-07
   8.6559834e+01   3.0141093e-07
   8.7065960e+01   3.4111684e-07
   8.7579950e+01   2.6100207e-07
   8.8099606e+01   2.3843169e-07
   8.8603237e+01   2.3426401e-07
   8.9103945e+01   2.3355385e-07
   8.9616416e+01   3.2452123e-07
   9.0117743e+01   2.6374553e-07
   9.0618786e+01   2.1451951e-07
   9.1141503e+01   1.7596437e-07
   9.1660509e+01   1.5288471e-07
   9.2174664e+01   1.4532621e-07
   9.2683468e+01   1.4972102e-07
   9.3185608e+01   1.3537298e-07
   9.3700866e+01   1.2142847e-07
   9.4224788e+01   1.1051158e-07
   9.4745146e+01   1.3171534e-07
   9.5265433e+01   1.1069078e-07
   9.5768126e+01   9.7943541e-08
   9.6273639e+01   8.8711621e-08
   9.6776020e+01   8.1508973e-08
   9.7286196e+01   7.5325014e-08
   9.7795527e+01   8.1530239e-08
   9.8301621e+01   7.4571019e-08
   9.8806207e+01   6.4647670e-08
   9.9323324e+01   5.7926254e-08
   9.9837041e+01   5.2980144e-08
   1.0034643e+02   4.8984833e-08
   1.0085501e+02   4.5551455e-08
   1.0137006e+02   4.2446786e-08
   1.0189517e+02   3.9576893e-08
   1.0240865e+02   3.7006236e-08
   1.0293237e+02   3.4586826e-08
   1.0344179e+02   3.2402949e-08
   1.0394598e+02   3.0392772e-08
   1.0445645e+02   2.8499418e-08
   1.0497975e+02   2.6686047e-08
   1.0548989e+02   2.5038537e-08
   1.0601225e+02   2.3463470e-08
   1.0651329e+02   2.2050426e-08
   1.0703474e+02   2.0672934e-08
   1.0754540e+02   1.9411876e-08
   1.0806944e+02   1.8200258e-08
   1.0857891e+02   1.7096747e-08
   1.0910011e+02   1.6040407e-08
   1.0960594e+02   1.5086483e-08
   1.1012810e+02   1.4152102e-08
   1.1064141e+02   1.3295955e-08
   1.1114243e+02   1.2512463e-08
   1.1165368e+02   1.1763485e-08
   1.1217193e+02   1.1048943e-08
   1.1268480e+02   1.0388120e-08
   1.1320740e+02   9.7551809e-09
   1.1371662e+02   9.1795171e-09
   1.1421879e+02   8.6409763e-09
   1.1472424e+02   8.1359778e-09
   1.1522694e+02   7.6599225e-09
   1.1573687e+02   7.2105308e-09
   1.1625010e+02   6.7801121e-09
   1.1675859e+02   6.3851367e-09
   1.1726572e+02   6.0109581e-09
   1.1776577e+02   5.6663779e-09
   1.1827296e+02   8.7239209e-09
   1.1877986e+02   9.1582662e-09
   1.1928765e+02   7.7697481e-09
   1.1981019e+02   5.9718530e-09
   1.2032352e+02   4.9126502e-09
   1.2084076e+02   4.7269917e-09
   1.2134843e+02   4.0913021e-09
   1.2187148e+02   3.6078205e-09
   1.2238109e+02   3.5358698e-09
   1.2288197e+02   2.8967812e-09
   1.2338936e+02   2.5816691e-09
   1.2391086e+02   2.3089680e-09
   1.2442939e+02   2.1046908e-09
   1.2493128e+02   1.9457209e-09
   1.2543608e+02   1.8111477e-09
   1.2593652e+02   1.6955529e-09
   1.2644329e+02   1.5911797e-09
   1.2694710e+02   1.4980655e-09
   1.2745400e+02   1.4127976e-09
   1.2797664e+02   1.3323640e-09
   1.2848717e+02   1.2599522e-09
   1.2901112e+02   1.1912343e-09
   1.2952089e+02   1.1290048e-09
   1.3002447e+02   1.0718313e-09
   1.3053547e+02   1.0174537e-09
   1.3105808e+02   9.6527364e-10
   1.3157339e+02   9.1699412e-10
   1.3209623e+02   8.7093591e-10
   1.3260567e+02   8.2860624e-10
   1.3312737e+02   7.8770178e-10
   1.3363831e+02   7.4978361e-10
   1.3416176e+02   7.1308930e-10
   1.3467493e+02   6.7919773e-10
   1.3518043e+02   6.4732442e-10
   1.3569508e+02   6.1675899e-10
   1.3619708e+02   5.8824611e-10
   1.3670566e+02   5.6100544e-10
   1.3720739e+02   5.3519239e-10
   1.3771755e+02   5.1047530e-10
   1.3823851e+02   4.8623065e-10
   1.3874378e+02   4.6408668e-10
   1.3924813e+02   4.4282107e-10
   1.3974965e+02   4.2282889e-10
   1.4025796e+02   4.0341665e-10
   1.4076145e+02   3.8520601e-10
   1.4127109e+02   3.6751100e-10
   1.4177311e+02   3.5095323e-10
   1.4227889e+02   3.3503000e-10
   1.4279563e+02   3.1962235e-10
   1.4330993e+02   3.0482852e-10
   1.4381414e+02   2.9120103e-10
   1.4431995e+02   2.7795183e-10
   1.4483412e+02   2.6523296e-10
   1.4534381e+02   2.5319057e-10
   1.4586616e+02   2.4139204e-10
   1.4637352e+02   2.3046959e-10
   1.4687894e+02   2.2014777e-10
   1.4738183e+02   2.1128046e-10
   1.4788650e+02   2.1764714e-10
   1.4840583e+02   2.2787985e-10
   1.4891141e+02   2.0595326e-10
   1.4941765e+02   1.9938603e-10
   1.4991989e+02   1.8578188e-10
   1.5044443e+02   1.7143899e-10
   1.5096406e+02   1.5970485e-10
   1.5146523e+02   1.4978508e-10
   1.5197577e+02   1.4069342e-10
   1.5248764e+02   1.3235737e-10
   1.5299500e+02   1.2476977e-10
   1.5350885e+02   1.1764119e-10
   1.5401583e+02   1.1111117e-10
   1.5452798e+02   1.0495020e-10
   1.5502981e+02   9.9329501e-11
   1.5553669e+02   9.3999214e-11
   1.5604676e+02   8.8974257e-11
   1.5655534e+02   8.4274667e-11
   1.5707448e+02   7.9764229e-11
   1.5759328e+02   7.5528101e-11
   1.5809967e+02   7.1629069e-11
   1.5861407e+02   6.7908568e-11
   1.5911895e+02   6.4458082e-11
   1.5963091e+02   6.1152020e-11
   1.6015132e+02   5.7981865e-11
   1.6066059e+02   5.5049175e-11
   1.6118109e+02   5.2218809e-11
   1.6169560e+02   4.9583887e-11
   1.6219652e+02   5.6506725e-11
   1.6270889e+02   5.3401796e-11
   1.6320916e+02   5.3830735e-11
   1.6371898e+02   6.4888857e-11
   1.6422011e+02   5.8633502e-11
   1.6473235e+02   5.1325154e-11
   1.6523501e+02   5.5368832e-11
   1.6574198e+02   4.9553999e-11
   1.6624709e+02   4.3530258e-11
   1.6675805e+02   3.9005255e-11
   1.6726695e+02   4.7255553e-11
   1.6776943e+02   3.9462791e-11
   1.6827500e+02   3.9902206e-11
   1.6879763e+02   3.2514252e-11
   1.6931132e+02   2.6931695e-11
   1.6982930e+02   2.1989846e-11
   1.7033956e+02   1.8590854e-11
   1.7084079e+02   1.6183235e-11
   1.7135149e+02   1.4335562e-11
   1.7185301e+02   1.2883910e-11
   1.7236163e+02   1.1683751e-11
   1.7287926e+02   1.0640422e-11
   1.7339425e+02   9.7337410e-12
   1.7389535e+02   8.9642929e-12
   1.7440750e+02   8.2623315e-12
   1.7491185e+02   7.6464308e-12
   1.7543505e+02   7.0568366e-12
   1.7595863e+02   6.5307157e-12
   1.7646255e+02   6.1044305e-12
   1.7698671e+02   6.7108088e-12
   1.7749376e+02   6.2291901e-12
   1.7800340e+02   5.5002256e-12
   1.7851505e+02   4.8897351e-12
   1.7903554e+02   4.4221539e-12
   1.7955047e+02   4.0453813e-12
   1.8006240e+02   3.7321142e-12
   1.8056518e+02   3.4624539e-12
   1.8107594e+02   3.2116102e-12
   1.8158535e+02   2.9969489e-12
   1.8209176e+02   2.8158960e-12
   1.8260407e+02   2.6469321e-12
   1.8312531e+02   2.4946563e-12
   1.8364053e+02   2.5196478e-12
   1.8414196e+02   2.3898459e-12
   1.8464480e+02   2.2691691e-12
   1.8516635e+02   2.1447981e-12
   1.8567250e+02   2.0241431e-12
   1.8617342e+02   1.9248273e-12
   1.8668335e+02   1.8421556e-12
   1.8720327e+02   1.7747077e-12
   1.8771199e+02   1.7182527e-12
   1.8821546e+02   1.7664733e-12
   1.8872527e+02   1.6782701e-12
   1.8922855e+02   1.6222154e-12
   1.8973613e+02   1.5809704e-12
   1.9023639e+02   1.5503882e-12
   1.9074047e+02   1.5230796e-12
   1.9124568e+02   1.5017033e-12
   1.9174994e+02   1.4820282e-12
   1.9225851e+02   1.4654509e-12
   1.9276170e+02   1.4511252e-12
   1.9326991e+02   1.4407322e-12
   1.9379112e+02   1.4296087e-12
   1.9429983e+02   1.4252139e-12
   1.9482368e+02   1.4118646e-12
   1.9533732e+02   1.4055120e-12
   1.9584443e+02   1.4003027e-12
   1.9635181e+02   1.3971525e-12
   1.9687499e+02   1.3948655e-12
   1.9738355e+02   1.3937417e-12
   1.9788392e+02   1.3921117e-12
   1.9839436e+02   1.3912252e-12
   1.9891736e+02   1.3912999e-12
   1.9942795e+02   1.3898044e-12
