   0.0000000e+00   9.0872503e+02
   2.4797872e-02   9.0872503e+02
   4.8887946e-02   9.0872503e+02
   7.3363074e-02   9.0872503e+02
   9.8050206e-02   9.0872503e+02
   1.2293573e-01   9.0872503e+02
   1.4757243e-01   9.0872503e+02
   1.7181205e-01   9.0872503e+02
   1.9645834e-01   9.0872503e+02
   2.2048553e-01   9.0872503e+02
   2.4531682e-01   9.0872503e+02
   2.6910792e-01   9.0872503e+02
   2.9347901e-01   9.0872503e+02
   3.1807577e-01   9.0872503e+02
   3.4183209e-01   9.0872503e+02
   3.6363644e-01   9.0872503e+02
   3.8520428e-01   9.0872503e+02
   4.0742460e-01   9.0872503e+02
   4.3174857e-01   9.0872503e+02
   4.5582826e-01   9.0872503e+02
   4.8009546e-01   9.0872503e+02
   5.0495352e-01   9.0872503e+02
   5.2899080e-01   9.0872503e+02
   5.5413317e-01   9.0872503e+02
   5.7843878e-01   9.0872503e+02
   6.0331994e-01   9.0872503e+02
   6.2727599e-01   9.0872503e+02
   6.5169293e-01   9.0872503e+02
   6.7566735e-01   9.0872503e+02
   6.9921655e-01   9.0872503e+02
   7.2134110e-01   9.0872503e+02
   7.4250205e-01   9.0872503e+02
   7.6381460e-01   9.0872503e+02
   7.8546892e-01   9.0872503e+02
   8.0875380e-01   9.0872503e+02
   8.3293530e-01   9.0872503e+02
   8.5663201e-01   9.0872503e+02
   8.8062853e-01   9.0872503e+02
   9.0483438e-01   9.0872503e+02
   9.2855891e-01   9.0872503e+02
   9.5225304e-01   9.0872503e+02
   9.7580822e-01   9.0872503e+02
   9.9952206e-01   9.0872503e+02
   1.0230534e+00   9.0872503e+02
   1.0466257e+00   9.0872503e+02
   1.0704285e+00   9.0872503e+02
   1.0940161e+00   9.0872503e+02
   1.1175062e+00   9.0872503e+02
   1.1414347e+00   9.0872503e+02
   1.1662379e+00   9.0872503e+02
   1.1908255e+00   9.0872503e+02
   1.2149176e+00   9.0872503e+02
   1.2389844e+00   9.0872503e+02
   1.2633144e+00   9.0872503e+02
   1.2874727e+00   9.0872503e+02
   1.3114389e+00   9.0872503e+02
   1.3359113e+00   9.0872503e+02
   1.3613238e+00   9.0872503e+02
   1.3860469e+00   9.0872503e+02
   1.4110208e+00   9.0872503e+02
   1.4353630e+00   9.0872503e+02
   1.4590558e+00   9.0872503e+02
   1.4836090e+00   9.0872503e+02
   1.5074387e+00   9.0872503e+02
   1.5313174e+00   9.0872503e+02
   1.5564170e+00   9.0872503e+02
   1.5806122e+00   9.0872503e+02
   1.6052440e+00   9.0872503e+02
   1.6294065e+00   9.0872503e+02
   1.6533842e+00   9.0872503e+02
   1.6772037e+00   9.0872503e+02
   1.7007356e+00   9.0872503e+02
   1.7229787e+00   9.0872503e+02
   1.7443727e+00   9.0872503e+02
   1.7658159e+00   9.0872503e+02
   1.7881737e+00   9.0872503e+02
   1.8123162e+00   9.0872503e+02
   1.8366698e+00   9.0872503e+02
   1.8610341e+00   9.0872503e+02
   1.8862377e+00   9.0872503e+02
   1.9104753e+00   9.0872503e+02
   1.9349737e+00   9.0872503e+02
   1.9591647e+00   9.0872503e+02
   1.9837049e+00   9.0872503e+02
   2.0079955e+00   9.0872503e+02
   2.0322629e+00   9.0872503e+02
   2.0571740e+00   9.0872503e+02
   2.0814466e+00   9.0872503e+02
   2.1068680e+00   9.0872503e+02
   2.1313060e+00   9.0872503e+02
   2.1554620e+00   9.0872503e+02
   2.1795195e+00   9.0872503e+02
   2.2036571e+00   9.0872503e+02
   2.2276812e+00   9.0872503e+02
   2.2517974e+00   9.0872503e+02
   2.2760199e+00   9.0872503e+02
   2.3008171e+00   9.0872503e+02
   2.3256759e+00   9.0872503e+02
   2.3500365e+00   9.0872503e+02
   2.3749279e+00   9.0872503e+02
   2.3997365e+00   9.0872503e+02
   2.4244397e+00   9.0872503e+02
   2.4482639e+00   9.0872503e+02
   2.4723746e+00   9.0872503e+02
   2.4971004e+00   9.0872503e+02
   2.5214587e+00   9.0872503e+02
   2.5463591e+00   9.0872503e+02
   2.5705814e+00   9.0872503e+02
   2.5942313e+00   9.0872503e+02
   2.6179964e+00   9.0872503e+02
   2.6422169e+00   9.0872503e+02
   2.6668109e+00   9.0872503e+02
   2.6906548e+00   9.0872503e+02
   2.7134390e+00   9.0872503e+02
   2.7362067e+00   9.0872503e+02
   2.7585749e+00   9.0872503e+02
   2.7809516e+00   9.0872503e+02
   2.8055058e+00   9.0872503e+02
   2.8294495e+00   9.0872503e+02
   2.8535275e+00   9.0872503e+02
   2.8778963e+00   9.0872503e+02
   2.9019361e+00   9.0872503e+02
   2.9268231e+00   9.0872503e+02
   2.9519115e+00   9.0872503e+02
   2.9764474e+00   9.0872503e+02
   3.0011614e+00   9.0872503e+02
   3.0261802e+00   9.0872503e+02
   3.0503001e+00   9.0872503e+02
   3.0747134e+00   9.0872503e+02
   3.0996873e+00   9.0872503e+02
   3.1245987e+00   9.0872503e+02
   3.1490631e+00   9.0872503e+02
   3.1731267e+00   9.0872503e+02
   3.1971732e+00   9.0872503e+02
   3.2221493e+00   9.0872503e+02
   3.2470010e+00   9.0872503e+02
   3.2714116e+00   9.0872503e+02
   3.2954792e+00   9.0872503e+02
   3.3198136e+00   9.0872503e+02
   3.3453678e+00   9.0872503e+02
   3.3692739e+00   9.0872503e+02
   3.3928964e+00   9.0872503e+02
   3.4171553e+00   9.0872503e+02
   3.4408317e+00   9.0872503e+02
   3.4650140e+00   9.0872503e+02
   3.4887785e+00   9.0872503e+02
   3.5131764e+00   9.0872503e+02
   3.5380071e+00   9.0872503e+02
   3.5623248e+00   9.0872503e+02
   3.5874175e+00   9.0872503e+02
   3.6118933e+00   9.0872503e+02
   3.6362335e+00   9.0872503e+02
   3.6605242e+00   9.0872503e+02
   3.6853711e+00   9.0872503e+02
   3.7093143e+00   9.0872503e+02
   3.7306404e+00   9.0872503e+02
   3.7522551e+00   9.0872503e+02
   3.7736273e+00   9.0872503e+02
   3.7964226e+00   9.0872503e+02
   3.8201672e+00   9.0872503e+02
   3.8437788e+00   9.0872503e+02
   3.8677392e+00   9.0872503e+02
   3.8917838e+00   9.0872503e+02
   3.9157619e+00   9.0872503e+02
   3.9399735e+00   9.0872503e+02
   3.9640476e+00   9.0872503e+02
   3.9881084e+00   9.0872503e+02
   4.0120874e+00   9.0872503e+02
   4.0362064e+00   9.0872503e+02
   4.0603834e+00   9.0872503e+02
   4.0855733e+00   9.0872503e+02
   4.1096534e+00   9.0872503e+02
   4.1340137e+00   9.0872503e+02
   4.1581470e+00   9.0872503e+02
   4.1825289e+00   9.0872503e+02
   4.2074417e+00   9.0872503e+02
   4.2315415e+00   9.0872503e+02
   4.2556525e+00   9.0872503e+02
   4.2798724e+00   9.0872503e+02
   4.3046567e+00   9.0872503e+02
   4.3286537e+00   9.0872503e+02
   4.3531183e+00   9.0872503e+02
   4.3770425e+00   9.0872503e+02
   4.4011501e+00   9.0872503e+02
   4.4258679e+00   9.0872503e+02
   4.4499007e+00   9.0872503e+02
   4.4754276e+00   9.0872503e+02
   4.4997029e+00   9.0872503e+02
   4.5259821e+00   9.0872503e+02
   4.5495747e+00   9.0872503e+02
   4.5735755e+00   9.0872503e+02
   4.5992657e+00   9.0872503e+02
   4.6256612e+00   9.0872503e+02
   4.6503326e+00   9.0872503e+02
   4.6744665e+00   9.0872503e+02
   4.6987749e+00   9.0872503e+02
   4.7211927e+00   9.0872503e+02
   4.7425087e+00   9.0872503e+02
   4.7638491e+00   9.0872503e+02
   4.7857025e+00   9.0872503e+02
   4.8094707e+00   9.0872503e+02
   4.8335216e+00   9.0872503e+02
   4.8571331e+00   9.0872503e+02
   4.8811451e+00   9.0872503e+02
   4.9058813e+00   9.0872503e+02
   4.9303349e+00   9.0872503e+02
   4.9546533e+00   9.0872503e+02
   4.9786669e+00   9.0872503e+02
   5.0037781e+00   9.0872503e+02
