   0.0000000e+00   1.6208988e+00  -4.2345884e-01  -1.4182299e+00  -1.3967323e+00
   2.4797872e-02   1.6208988e+00  -4.2345884e-01  -1.4182299e+00  -1.3967323e+00
   4.8887946e-02   1.6211076e+00  -4.2427239e-01  -1.4181020e+00  -1.3964230e+00
   7.3363074e-02   1.6211076e+00  -4.2427239e-01  -1.4181020e+00  -1.3964230e+00
   9.8050206e-02   1.6213541e+00  -4.2438513e-01  -1.4191841e+00  -1.3844787e+00
   1.2293573e-01   1.6213541e+00  -4.2438513e-01  -1.4191841e+00  -1.3844787e+00
   1.4757243e-01   1.6214858e+00  -4.2131457e-01  -1.4234167e+00  -1.2456085e+00
   1.7181205e-01   1.6214858e+00  -4.2131457e-01  -1.4234167e+00  -1.2456085e+00
   1.9645834e-01   1.6237869e+00  -4.0901226e-01  -1.4323047e+00  -9.8808615e-01
   2.2048553e-01   1.6237869e+00  -4.0901226e-01  -1.4323047e+00  -9.8808615e-01
   2.4531682e-01   1.6295370e+00  -3.9450464e-01  -1.4403549e+00  -6.4719288e-01
   2.6910792e-01   1.6295370e+00  -3.9450464e-01  -1.4403549e+00  -6.4719288e-01
   2.9347901e-01   1.6400805e+00  -3.7729877e-01  -1.4491211e+00  -2.7296261e-01
   3.1807577e-01   1.6400805e+00  -3.7729877e-01  -1.4491211e+00  -2.7296261e-01
   3.4183209e-01   1.6559453e+00  -3.5483506e-01  -1.4595360e+00   7.4797229e-02
   3.6363644e-01   1.6559453e+00  -3.5483506e-01  -1.4595360e+00   7.4797229e-02
   3.8520428e-01   1.6674207e+00  -3.3515453e-01  -1.4657676e+00   4.0007658e-01
   4.0742460e-01   1.6674207e+00  -3.3515453e-01  -1.4657676e+00   4.0007658e-01
   4.3174857e-01   1.6768829e+00  -3.1102872e-01  -1.4721745e+00   5.6997104e-01
   4.5582826e-01   1.6768829e+00  -3.1102872e-01  -1.4721745e+00   5.6997104e-01
   4.8009546e-01   1.6835973e+00  -2.7556905e-01  -1.4822555e+00   6.3011475e-01
   5.0495352e-01   1.6835973e+00  -2.7556905e-01  -1.4822555e+00   6.3011475e-01
   5.2899080e-01   1.6838449e+00  -2.4250676e-01  -1.4926696e+00   5.8514704e-01
   5.5413317e-01   1.6838449e+00  -2.4250676e-01  -1.4926696e+00   5.8514704e-01
   5.7843878e-01   1.6838449e+00  -2.4250676e-01  -1.4926696e+00   5.8514704e-01
   6.0331994e-01   1.6838449e+00  -2.4250676e-01  -1.4926696e+00   5.8514704e-01
   6.2727599e-01   1.6787094e+00  -2.0842426e-01  -1.5043262e+00   4.6026178e-01
   6.5169293e-01   1.6656190e+00  -1.6570745e-01  -1.5199949e+00   3.0010970e-01
   6.7566735e-01   1.6507020e+00  -1.3140622e-01  -1.5320925e+00   1.2248428e-01
   6.9921655e-01   1.6507020e+00  -1.3140622e-01  -1.5320925e+00   1.2248428e-01
   7.2134110e-01   1.6507020e+00  -1.3140622e-01  -1.5320925e+00   1.2248428e-01
   7.4250205e-01   1.6336443e+00  -9.8047487e-02  -1.5423812e+00  -2.9482528e-02
   7.6381460e-01   1.6336443e+00  -9.8047487e-02  -1.5423812e+00  -2.9482528e-02
   7.8546892e-01   1.6147064e+00  -6.4107500e-02  -1.5521574e+00  -1.0609703e-01
   8.0875380e-01   1.6147064e+00  -6.4107500e-02  -1.5521574e+00  -1.0609703e-01
   8.3293530e-01   1.6147064e+00  -6.4107500e-02  -1.5521574e+00  -1.0609703e-01
